,asset_id,name,owner,seller,buyer,burnable,date,price_usd,media,coll_name,coll_author,coll_market_fee
0,1099572126704,Vernance Supply Factories,ce5hg.wam,3wura.wam,ce5hg.wam,True,2021-10-31,6.3,https://ipfs.atomichub.io/ipfs/https://wrskn.io/001/promo/229,warsaken,warsaken,0.05
1,1099562635116,Burger,tmure.wam,35vfy.wam,tmure.wam,True,2021-10-31,71.35,https://ipfs.atomichub.io/ipfs/QmV9uiUHBX9J96LZbs45Q7mEowAGs8vsfZhvGBULzXqTCV/Back/back.png,bigboy.funko,bigboy.funko,0.06
2,1099565957646,Photo 115,i1.2y.c.wam,wjyay.wam,cfvr4.wam,True,2021-11-13,1232.64,https://ipfs.atomichub.io/ipfs/QmZ8K2npx16HQjaLuTf6gjevqLK9kkvhJuKgcBcrBTpGPJ,centurytrain,centurytrain,0.08
5,1099537315647,Standard Capacitor,z.xbi.wam,2sgxc.wam,z.xbi.wam,True,2021-10-31,0.5,https://ipfs.atomichub.io/ipfs/QmaFe19mLD911BfZWn2tvEN7Ea8xjdirnQQRisUGGBzBPb,alien.worlds,federation,0.01
7,1099549615448,Inflatable Laboratory,uzzhs.wam,m1dra.wam,uzzhs.wam,True,2021-10-31,1.68,https://ipfs.atomichub.io/ipfs/QmRYErT7SjjtUaGyRBPfZA7BAJzPM5RWrq747QDeumzF4t/main/inflatable-laboratory/standard/front.jpg,colonizemars,colonizemars,0.08
10,1099549676827,Inflatable Sleeping Pod,fxxtu.wam,m1dra.wam,fxxtu.wam,True,2021-10-31,1.68,https://ipfs.atomichub.io/ipfs/QmRYErT7SjjtUaGyRBPfZA7BAJzPM5RWrq747QDeumzF4t/main/inflatable-sleeping-pod/standard/front.jpg,colonizemars,colonizemars,0.08
11,1099532330218,Scouting Drone,xv4au.wam,dbrri.wam,xv4au.wam,True,2021-10-31,4.2,https://ipfs.atomichub.io/ipfs/Qmf5EbvN8D7XMAwd7Do3DMFyuLD5ANygdmY4JUReZNdfZm/main/scouting-drone/shadow/front.jpg,colonizemars,colonizemars,0.08
16,1099517965719,Wendigo,ydjl4.wam,frzau.wam,ydjl4.wam,True,2021-10-31,115.42,https://ipfs.atomichub.io/ipfs/https://cdn.darkcountry.io/ExodusCards/ThreeSlots/wendigo3s.png,darkcountryh,darkcountryh,0.05
17,1099535272623,Earth,burn.kogs,f5tdi.wam,burn.kogs,True,2021-11-15,1.49,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/common/1-85-2-22-0_front.png,kogsofficial,kogsofficial,0.06
23,1099573581600,Standard Shovel,ivandurakxxx,4mdee.wam,mcjr4.wam,True,2021-10-30,0.02,https://ipfs.atomichub.io/ipfs/QmYm1FG7LxhF3mFUaVmVEVqRztEmByVbHwL6ZWXwVY2dvb,alien.worlds,federation,0.01
25,1099573268657,Stable,bmgvu.wam,rrwb.wam,41xhs.wam,True,2021-10-31,419.29,https://ipfs.atomichub.io/ipfs/QmWTHpaVKYACfa2DmVLrocSfNx7bh8B1nmKgX2CkLr3Dqb,farmingtales,farmingtales,0.05
28,1099535272624,Kappuru,burn.kogs,f5tdi.wam,burn.kogs,True,2021-11-05,0.29,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/common/1-139-1-23-0_front.png,kogsofficial,kogsofficial,0.06
30,1099572526404,Freddy Funko Mr. Hyde Pop!,mwprg.wam,1uxfw.wam,qgzpa.wam,True,2021-10-31,19.12,https://ipfs.atomichub.io/ipfs/QmeTK7t2JHUuXVGQh3TX5dUXh7dNUg1JoT7BYd83ZoQcb5/Back/back.png,freddy.funko,freddy.funko,0.06
40,1099563338285,Höfuo,ihwfo.wam,r14uu.wam,ismxo.wam,True,2021-10-31,6.3,https://ipfs.atomichub.io/ipfs/QmWK8ebZjgcRFfWTyk4do23uFTUGUn6bx7KjxGjNZSqXrQ,midgardclash,midgardclash,0.05
41,1099535272626,Gale,burn.kogs,f5tdi.wam,burn.kogs,True,2021-11-10,0.63,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/common/1-56-26-35-0_front.png,kogsofficial,kogsofficial,0.06
45,1099529764540,Stress Test Pack,hm5.e.wam,5oirk.wam,hm5.e.wam,True,2021-10-31,0.42,https://ipfs.atomichub.io/ipfs/QmYDGQPoWyndkAaEjAzZ1gutuKQCmrkQd2gfx6siqHhatq/Beta_Test_Pack_.png,weezer,weezer,0.06
47,1099572406923,Freddy Funko Retro Vampire,uouea.wam,1hzfu.wam,lh3b.wam,True,2021-10-30,1.63,https://ipfs.atomichub.io/ipfs/QmeTK7t2JHUuXVGQh3TX5dUXh7dNUg1JoT7BYd83ZoQcb5/Back/back.png,freddy.funko,freddy.funko,0.06
48,1099571728738,Phase 1: Emergence Sticker,ijnby.wam,4wxbk.wam,ijnby.wam,True,2021-10-31,0.18,https://ipfs.atomichub.io/ipfs/QmZM1BMzaVUPBN4Z8KuehFGVCBij1749R4xP23VhdSofoV,starshipnfts,starshipnfts,0.05
49,1099573487088,Standard Pack,lbaba.wam,uidho.wam,lbaba.wam,True,2021-10-31,9.65,https://ipfs.atomichub.io/ipfs/QmTisSXq5DzYk6ThvwWQWZxSEWaRP9UGJYhCWNPDggnkcp,apocalyptics,kinak.wam,0.08
51,1099535272627,Rasha,burn.kogs,f5tdi.wam,burn.kogs,True,2021-11-09,0.49,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/common/1-102-1-35-0_front.png,kogsofficial,kogsofficial,0.06
54,1099549508741,Male Engineer,ah1b4.wam,m1dra.wam,ah1b4.wam,True,2021-10-31,1.68,https://ipfs.atomichub.io/ipfs/QmRYErT7SjjtUaGyRBPfZA7BAJzPM5RWrq747QDeumzF4t/main/male-engineer/standard/front.jpg,colonizemars,colonizemars,0.08
55,1099549571550,Male Scientist,ah1b4.wam,m1dra.wam,ah1b4.wam,True,2021-10-31,1.89,https://ipfs.atomichub.io/ipfs/QmRYErT7SjjtUaGyRBPfZA7BAJzPM5RWrq747QDeumzF4t/main/male-scientist/standard/front.jpg,colonizemars,colonizemars,0.08
56,1099549588436,Female Scientist,uzzhs.wam,m1dra.wam,uzzhs.wam,True,2021-10-31,2.1,https://ipfs.atomichub.io/ipfs/QmRYErT7SjjtUaGyRBPfZA7BAJzPM5RWrq747QDeumzF4t/main/female-scientist/standard/front.jpg,colonizemars,colonizemars,0.08
60,1099572536614,Freddy Funko Werewolf Soda,uouea.wam,1hzfu.wam,lh3b.wam,True,2021-10-31,1.89,https://ipfs.atomichub.io/ipfs/QmeTK7t2JHUuXVGQh3TX5dUXh7dNUg1JoT7BYd83ZoQcb5/Back/back.png,freddy.funko,freddy.funko,0.06
65,1099550174313,3D Printing Robot,qs2sm.wam,kirogast1212,dsaxw.wam,True,2021-10-31,443.12,https://ipfs.atomichub.io/ipfs/QmRYErT7SjjtUaGyRBPfZA7BAJzPM5RWrq747QDeumzF4t/main/3d-printing-robot/dark-matter/front.gif,colonizemars,colonizemars,0.08
67,1099572537468,Freddy Funko Zombie Pop!,uouea.wam,1hzfu.wam,lh3b.wam,True,2021-10-31,2.1,https://ipfs.atomichub.io/ipfs/QmeTK7t2JHUuXVGQh3TX5dUXh7dNUg1JoT7BYd83ZoQcb5/Back/back.png,freddy.funko,freddy.funko,0.06
71,1099536925668,Crypto Horrors Flier,oeuim.wam,szqb4.wam,xtyrg.wam,True,2021-10-31,0.16,https://ipfs.atomichub.io/ipfs/QmWSfUjq7B2k4ZkeitqPtPmNaPnaSifK2Sx5SgHS8ydNBn,ultrarare,ultrarare,0.08
73,1099558424249,Metalhead,kwgxq.wam,za.fu.wam,kwgxq.wam,True,2021-10-31,1.05,https://ipfs.atomichub.io/ipfs/QmTU6V3JWWZUksxxqPG7YWX7MTvi6fScXKxW76CDcXAKSF/IPFS-TMNT/Back/back.png,tmnt.funko,tmnt.funko,0.06
81,1099572929318,Villager,netvw.wam,415bc.wam,5jvay.wam,True,2021-10-31,100.73,https://ipfs.atomichub.io/ipfs/QmV3esp7n1Cy4paipkLyTWTgUFCVFbZzx155hP3kEkP2jB,zombiecoinzz,fd3u.wam,0.05
82,1099519018891,Standard Drill,1kry.wam,afdfg.wam,1kry.wam,True,2021-10-30,8.75,https://ipfs.atomichub.io/ipfs/QmVUZHpUkc3PuLkJ7BDvJ3S3AgDySjsqWQib1sVKziHCbS,alien.worlds,federation,0.01
90,1099573124690,Rabbit Greenprint,c4saw.wam,3d3rg.wam,c4saw.wam,True,2021-11-03,59.23,https://ipfs.atomichub.io/ipfs/QmXb2W4KfqQFf6vpMW1ACXzrGkWEwMBsaX8VdTr252GeMP,greenrabbit,greenrabbit,0.07
91,1099534832767,Confuser,.ckbk.wam,zh2ri.wam,.ckbk.wam,True,2021-10-31,1.25,https://ipfs.atomichub.io/ipfs/QmRcyzmjWAcXLi2uXPbzGCejw2yXndKVsQwmWEK1y5pMUR,alien.worlds,federation,0.01
92,1099543847922,\\tValara from Metalarin,.2fba.wam,zh2ri.wam,.2fba.wam,True,2021-11-01,0.02,https://ipfs.atomichub.io/ipfs/QmeQNdCAKL25opUTKSBfhmzNqtekFfMNSRJZQi3ChYNjS6,bitcoinbabes,bitcoinbabes,0.1
93,1099534818079,Standard Issue Axe,kkere.wam,zh2ri.wam,oq3xu.wam,True,2021-10-31,0.1,https://ipfs.atomichub.io/ipfs/QmPSjMKxC6aZYJiKxSVtb6yVRB7CYC327zUt7dpEbMXot2,alien.worlds,federation,0.01
94,1099525208684,Grey Peacemaker,cygdu.wam,zh2ri.wam,cygdu.wam,True,2021-11-02,0.1,https://ipfs.atomichub.io/ipfs/Qme5HWgJritQsBFeGsbYW1XCpe9YBmJY5z6SLq8aGbWQtP,alien.worlds,federation,0.01
96,1099573580623,Firework Jelly,bj3ua.wam,sahik15wax33,bj3ua.wam,True,2021-10-31,11.53,https://ipfs.atomichub.io/ipfs/Qme7JVqAk6BVCduofaKPPYnxm8iBuqPaHxK3eEEkm7mUJj,vincevanjoes,oqjbw.wam,0.05
97,1099553808945,In Latex,m..b.wam,akfu4.wam,m..b.wam,True,2021-11-07,4.2,https://ipfs.atomichub.io/ipfs/QmNgLjJJQtzzFD5dx4JMGqajGD7ZCBVp9zR3ewLYaqB7Zs,magnta555art,phqb2.wam,0.1
100,1099573212359,Geese Shelter,41xhs.wam,littlefinger,41xhs.wam,True,2021-10-31,52.03,https://ipfs.atomichub.io/ipfs/QmdmVH6b93wmtPf2rdytPTJ4FgkKjvVWG3vQwDsyXug9X1,farmingtales,farmingtales,0.05
103,1099570213849,Holo-Computer,krvt.wam,4wxbk.wam,1gbg.wam,True,2021-11-01,0.7,https://ipfs.atomichub.io/ipfs/QmNsKTa2RXq2xGaFUL7aemzvUP5kvjw4KLAo7fJB13uXVn,starshipnfts,starshipnfts,0.05
105,1099537031919,Robotech Zentraedi Promo,2glbm.wam,szqb4.wam,1.4wm.wam,True,2021-11-04,0.03,https://ipfs.atomichub.io/ipfs/QmaHe3Qjz6o7bzr6ApUovWNw9bnR9RE5qUmgjLTfHAm27D,robotech,robotech,0.06
108,1099548646128,Anchorage - Common,nathan4naron,zeddy,xdjay.wam,True,2021-10-31,20.57,https://ipfs.atomichub.io/ipfs/https://nft.sixpm.dev/img/location/anchorage.png,sixpm,sixpm,0.06
113,1099573275601,Pumpkin Pile,ce5hg.wam,jjrr4.wam,ce5hg.wam,True,2021-10-31,0.29,https://ipfs.atomichub.io/ipfs/QmUFoV9EEmTRWneuY56YdEYyxd14STChQC5fr6EFXGeBLj,binxfeatured,eg3em.wam,0.05
114,1099565287274,Whitelisting Pass | HiddenWorldz,ce5hg.wam,q.sba.wam,ce5hg.wam,True,2021-10-31,29.92,https://ipfs.atomichub.io/ipfs/QmYWqjYUR1dZQigm1QJ6JUiuVe5BE8M7kw4g9ToZgMVmmR,hiddenworldz,w3hrg.wam,0.06
115,1099573397909,1000 GEMS - Stonk City,sffee.wam,wofqy.wam,sffee.wam,True,2021-10-31,4.61,https://ipfs.atomichub.io/ipfs/QmT466v77aj2w1TivfB6LoWj76QGPHdBRey5MfWgsMFsFX,nftstonkersz,..vbc.wam,0.06
118,1099573073399,Farming Tales Sauce,ul5qy.wam,mjnhu.wam,ljzmq.wam,True,2021-10-31,23.17,https://ipfs.atomichub.io/ipfs/QmVg8oHWv58xoDF32efc3rkT24yo9RLXssHcW8ZmsuYdmb,taco,taco,0.08
119,1099512651972,Portal to NFTs v2,vf2be.wam,vm5ay.wam,vf2be.wam,True,2021-10-31,3.36,https://ipfs.atomichub.io/ipfs/QmYEKGwuk4RMKaA8oX3m1uhpACWDgcEXhsWRMLk5gytRJy,anyo.b1,anyo.b1,0.08
120,1099549458705,Crew Rocketship,qiib4.wam,m1dra.wam,qiib4.wam,True,2021-10-31,1.68,https://ipfs.atomichub.io/ipfs/QmRYErT7SjjtUaGyRBPfZA7BAJzPM5RWrq747QDeumzF4t/main/crew-rocketship/standard/front.jpg,colonizemars,colonizemars,0.08
125,1099531935133,Fission Reactor,scuxg.wam,im2qy.wam,lcfxq.wam,True,2021-10-31,83.1,https://ipfs.atomichub.io/ipfs/Qmf5EbvN8D7XMAwd7Do3DMFyuLD5ANygdmY4JUReZNdfZm/main/fission-reactor/gold/front.gif,colonizemars,colonizemars,0.08
130,1099557093765,CAIT Sauce,jy4r.wam,r4kcw.wam,jy4r.wam,True,2021-11-08,20.43,https://ipfs.atomichub.io/ipfs/QmdbBBJG1BdXx6Ni38ZX8poUsubFgt7jvFZVGMJiiUjSjP,taco,taco,0.08
135,1099549799017,Inflatable Greenhouse,r33xe.wam,nvqkg.wam,r33xe.wam,True,2021-10-31,4.8,https://ipfs.atomichub.io/ipfs/QmRYErT7SjjtUaGyRBPfZA7BAJzPM5RWrq747QDeumzF4t/main/inflatable-greenhouse/shadow/front.jpg,colonizemars,colonizemars,0.08
136,1099546026407,The Clown,dntbc.wam,hvzuk.wam,4xpr2.wam,True,2021-10-31,0.0,https://ipfs.atomichub.io/ipfs/QmXeBBy68veDZddfnvEKDKYToPELnmLttZcmzqiiprTJhF,lunapark.r2,lunapark.r2,0.08
138,1099570213847,High-Power Thruster,krvt.wam,4wxbk.wam,1gbg.wam,True,2021-11-01,0.7,https://ipfs.atomichub.io/ipfs/QmYsCubBuR9bZxMxVRAQ89m8yQufDoFZXSTHGktYy3zW9N,starshipnfts,starshipnfts,0.05
140,1099524701012,Rotten Boar,eb1r.wam,ey4rk.wam,eb1r.wam,True,2021-10-31,0.17,https://ipfs.atomichub.io/ipfs/QmYp4eaar3WKtoegmGq1XqBCipXcx6sYz7SxQH5j1SF8xM,exitlimbowax,exitlmbrhino,0.08
142,1099531555498,Fuel Plant,m1dra.wam,zf3fu.wam,m1dra.wam,True,2021-10-31,18.23,https://ipfs.atomichub.io/ipfs/Qmf5EbvN8D7XMAwd7Do3DMFyuLD5ANygdmY4JUReZNdfZm/main/fuel-plant/stainless-steel/front.gif,colonizemars,colonizemars,0.08
144,1099549747721,Female Engineer,k3uxo.wam,nvqkg.wam,k3uxo.wam,True,2021-10-31,5.57,https://ipfs.atomichub.io/ipfs/QmRYErT7SjjtUaGyRBPfZA7BAJzPM5RWrq747QDeumzF4t/main/female-engineer/shadow/front.jpg,colonizemars,colonizemars,0.08
151,1099531874203,Cargo Rocketship,coxy.wam,ax.re.wam,coxy.wam,True,2021-10-31,4.2,https://ipfs.atomichub.io/ipfs/Qmf5EbvN8D7XMAwd7Do3DMFyuLD5ANygdmY4JUReZNdfZm/main/cargo-rocketship/shadow/front.jpg,colonizemars,colonizemars,0.08
152,1099532049971,Ice Mining Rig,sadvy.wam,dbrri.wam,sadvy.wam,True,2021-10-31,4.62,https://ipfs.atomichub.io/ipfs/Qmf5EbvN8D7XMAwd7Do3DMFyuLD5ANygdmY4JUReZNdfZm/main/ice-mining-rig/shadow/front.jpg,colonizemars,colonizemars,0.08
154,1099570400611,Sike-O-Shriner,rfiau.wam,trufu.wam,rfiau.wam,True,2021-11-02,1.25,https://ipfs.atomichub.io/ipfs/Qmb21Nj68sX6gLtzAjyPFijTfb8wwLVHHiiHXePFvRXno4/Back/back.png,plastk.funko,plastk.funko,0.06
156,1099570902576,Galactic123 Promo Card,qeaas.wam,kvqr.wam,qeaas.wam,True,2021-10-31,0.39,https://ipfs.atomichub.io/ipfs/QmNW1p9YRsLeKHTM6ruZ14YdNMY8L6iMByFXS8u6KrAq75,spacedoutpak,attaw.wam,0.1
160,1099572392203,Freddy Funko Vampire Soda,nfttowhatnot,u2ixy.wam,vlbx4.wam,True,2021-10-30,3.65,https://ipfs.atomichub.io/ipfs/QmeTK7t2JHUuXVGQh3TX5dUXh7dNUg1JoT7BYd83ZoQcb5/Back/back.png,freddy.funko,freddy.funko,0.06
167,1099564946357,Iron Daggers,ty3hw.wam,2t3ra.wam,ty3hw.wam,True,2021-10-31,0.62,https://ipfs.atomichub.io/ipfs/QmU3Sd41wRn6kyfdm5HEMCxqNemWCWpu7np8V4SRj8Tjtt,journeytogod,steelhardgod,0.08
171,1099565401021,Stiff Leather Armor,d3b3k.wam,2t3ra.wam,d3b3k.wam,True,2021-10-31,0.78,https://ipfs.atomichub.io/ipfs/QmRkYxS8Nw7etcV9Yv5LCPahv8piGPnrs9C49nB4LP3URS,journeytogod,steelhardgod,0.08
175,1099562998703,Captain America,ore1sfnq3yjo,jjxb4.wam,3ulva.wam,True,2021-11-24,5.69,https://ipfs.atomichub.io/ipfs/QmUcHYT47HhonkcgV7miq8GMrrbmrwpxEAqe3w6S2rXB1W/40_front.webp,kogsofficial,kogsofficial,0.06
177,1099572475980,Phantom Max Pop!,e2.fu.wam,djxfw.wam,e2.fu.wam,True,2021-10-31,0.75,https://ipfs.atomichub.io/ipfs/QmeTK7t2JHUuXVGQh3TX5dUXh7dNUg1JoT7BYd83ZoQcb5/Back/back.png,freddy.funko,freddy.funko,0.06
179,1099562998797,Deadpool,tubes.kogs,jjxb4.wam,lnjaw.wam,True,2021-11-30,8.26,https://ipfs.atomichub.io/ipfs/QmUcHYT47HhonkcgV7miq8GMrrbmrwpxEAqe3w6S2rXB1W/41_front.webp,kogsofficial,kogsofficial,0.06
183,1099570158942,Northern Lights,.prrc.wam,x4rqw.wam,.prrc.wam,True,2021-11-11,4.94,https://ipfs.atomichub.io/ipfs/QmYoyLvieoWLABxUaKsHXTcFuHuVxVef5yrUPPkkXEgJHw,virtualdream,oqbs2.wam,0.08
187,1099538130204,GreenLon Musk,k1las.wam,4aibg.wam,k1las.wam,True,2021-11-08,1.53,https://ipfs.atomichub.io/ipfs/QmWNDKhSKA8DsMYk1yyAR2Uqa1wWK21zfGf7EHrWtjEDCt,official.wax,official.wax,0.08
190,1099562999194,Wolverine,d3iqu.wam,jjxb4.wam,d3iqu.wam,True,2021-11-02,5.33,https://ipfs.atomichub.io/ipfs/QmUcHYT47HhonkcgV7miq8GMrrbmrwpxEAqe3w6S2rXB1W/45_front.webp,kogsofficial,kogsofficial,0.06
191,1099557203126,Bigfoot Gnome | Members Only,1g2g.wam,doontheworks,1g2g.wam,True,2021-10-31,16.37,https://ipfs.atomichub.io/ipfs/QmUwsWYNNbZeDASkjwVxDPfNPAxkFpjtewYSSghaCb2spy,gnomeseries1,hhvb2.wam,0.08
194,1099570213497,Flight Control Chair,b4ye.wam,4wxbk.wam,b4ye.wam,True,2021-10-31,0.66,https://ipfs.atomichub.io/ipfs/QmVvoMiqxjr3Yumm6XWPc9E5ovetdMKkQx5A6aQeHj1C4i,starshipnfts,starshipnfts,0.05
198,1099562999625,Iron Man,d3iqu.wam,jjxb4.wam,d3iqu.wam,True,2021-11-02,4.36,https://ipfs.atomichub.io/ipfs/QmUcHYT47HhonkcgV7miq8GMrrbmrwpxEAqe3w6S2rXB1W/43_front.webp,kogsofficial,kogsofficial,0.06
202,1099573178850,ZenDoll-Mother Sticker,x1ki2.wam,1ztr2.wam,e5my2.wam,True,2021-11-01,0.18,https://ipfs.atomichub.io/ipfs/QmZbkV1RS1L5J4xZ7b9CNzdeZPWUkviL7YTaA3pGCCujKw,zendodoparty,zendodoparty,0.08
205,1099572509197,Freddy Funko Skeleton Soda,v34r4.wam,u5hb4.wam,vl2vy.wam,True,2021-11-02,0.25,https://ipfs.atomichub.io/ipfs/QmeTK7t2JHUuXVGQh3TX5dUXh7dNUg1JoT7BYd83ZoQcb5/Back/back.png,freddy.funko,freddy.funko,0.06
208,1099571908414,Cooling System,tsdxu.wam,4wxbk.wam,tsdxu.wam,True,2021-11-01,0.68,https://ipfs.atomichub.io/ipfs/QmPPPVxi1MTYRCuYZtuxhG3X7Eu9mqxWVXYjoHSa4ZPbAn,starshipnfts,starshipnfts,0.05
225,1099572410106,Freddy Funko Skeleton Pop!,p54ys.wam,hg2b2.wam,ggdvw.wam,True,2021-10-31,2.31,https://ipfs.atomichub.io/ipfs/QmeTK7t2JHUuXVGQh3TX5dUXh7dNUg1JoT7BYd83ZoQcb5/Back/back.png,freddy.funko,freddy.funko,0.06
226,1099565915905,Sugar,ershy.wam,si3ro.wam,ershy.wam,True,2021-10-31,67.15,https://ipfs.atomichub.io/ipfs/Qma3zMQYZRMRPPbr1YbJ7YsMqmfhrMGiYumJcZuvUiRDHs,centurytrain,centurytrain,0.08
227,1099573569721,Gems Pack,yffqu.wam,allr4.wam,yffqu.wam,True,2021-11-01,15.31,https://ipfs.atomichub.io/ipfs/QmdHfJFA8jB5NhhozFogRRwaXwZBDrnAZL5R3op2HnrJYg,powerpacksio,powerpacksio,0.03
228,1099571055716,Gameplay Release,mw.sm.wam,ccmrc.wam,mw.sm.wam,True,2021-11-01,1.02,https://ipfs.atomichub.io/ipfs/QmaSN7oNWmZSjxmneP1UkrYpJauUHhZ6H3p1VCWAmTxdyu,colonizemars,colonizemars,0.08
235,1099544537609,Frankie | collection 1,rvfr2.wam,ybvfc.wam,rvfr2.wam,True,2021-11-01,0.04,https://ipfs.atomichub.io/ipfs/QmUYYyBWJBbXEsnKbcAwotuc4Ah2sGDNUGW94bKwPnA1Jd,yourminitoys,ny5re.wam,0.05
242,1099565151829,Chicken Coop,c5ai2.wam,vpxx.wam,itjho.wam,True,2021-10-31,1010.45,https://ipfs.atomichub.io/ipfs/QmPeLMUd7WJ6PGhhXNHbLfhZat8EdGF2VCkKF9zpYE5En4,farmingtales,farmingtales,0.05
243,1099559807409,Steel (Shovel),subudai.gm,22mr2.wam,darre.wam,True,2021-10-31,7.97,https://ipfs.atomichub.io/ipfs/QmRaoRkmqZd9p8spwSwu2HJmdfBSw3EXTu27NR6oHJ15p1,zombiecoinzz,fd3u.wam,0.05
244,1099570388223,Freddy Devil,jeffs.dp,trufu.wam,.rtre.wam,True,2021-10-31,0.48,https://ipfs.atomichub.io/ipfs/Qmb21Nj68sX6gLtzAjyPFijTfb8wwLVHHiiHXePFvRXno4/Back/back.png,plastk.funko,plastk.funko,0.06
260,1099567317035,Upir,pggamewallet,tlmxe.wam,bi1ba.wam,True,2021-10-31,3.78,https://ipfs.atomichub.io/ipfs/QmQ29N4p5CMX7s1MBNdYV2CxCfyNQVu4pjLMG21TtQZQKb,pagangodsapp,qacty.wam,0.05
263,1099573549514,Machine Army Staking Sticker,3ddra.wam,jz.ay.wam,.1md2.wam,True,2021-10-31,0.04,https://ipfs.atomichub.io/ipfs/QmbedgsuTXFhcPEWxWdxNRR7dYJqZxYcW921SAovpVzxSX,machine.army,machine.army,0.05
264,1099568066400,Witch,pggamewallet,tlmxe.wam,bi1ba.wam,True,2021-10-31,3.78,https://ipfs.atomichub.io/ipfs/QmUJ4GKvaQpGkF88RrmZTcDSS8hU49aiYmD1BQaMWjMoMk,pagangodsapp,qacty.wam,0.05
265,1099519216150,Power Saw ,qwmga.wam,aajb2.wam,vuduc.wam,True,2021-10-31,39.87,https://ipfs.atomichub.io/ipfs/QmbJvB1ZDGQ9vYyN5kNaqKFqQy9G7K657B5wsGWQ64cA6V,alien.worlds,federation,0.01
266,1099573580282,Silver Member,farmersworld,ccgs4.wam,1mfr2.wam,True,2021-10-31,1888.26,https://ipfs.atomichub.io/ipfs/QmZWg1mP2UNcSwhrYNVqjk16BnhcWCz3oAva8BfiTNB3J4,farmersworld,.jieg.wam,0.05
269,1099567630984,Piece of Mind Eddie,fsfhe.wam,1hzfu.wam,fsfhe.wam,True,2021-10-30,0.32,https://ipfs.atomichub.io/ipfs/QmNuzvRj3cra5ryYwVwPPsk4gr6tGpEhFCXo82wbJpXB9D/Back/back.png,maiden.funko,maiden.funko,0.06
271,1099573548951,Chaos Legion Booster Pack,xesie.wam,htisk.wam,omcgw.wam,True,2021-10-31,8.02,https://ipfs.atomichub.io/ipfs/QmbBNrNCpSo9gGAGpEbJBuaULuwPg2vjQfpL3fCnJ8Gnat,splintrlands,splintrlands,0.05
273,1099520934772,Dust : Member Of Pixel Traveler Guild ,m..b.wam,uvmb4.wam,m..b.wam,True,2021-11-12,0.55,https://ipfs.atomichub.io/ipfs/QmUdL25pWSdfJEwYCPo6Lirf7mXKXrcu2oGcSpC8KaZmrT,elementalpix,vfdr2.wam,0.08
288,1099567702885,Killers Eddie,wrohc.wam,1hzfu.wam,wrohc.wam,True,2021-10-31,0.17,https://ipfs.atomichub.io/ipfs/QmNuzvRj3cra5ryYwVwPPsk4gr6tGpEhFCXo82wbJpXB9D/Back/back.png,maiden.funko,maiden.funko,0.06
303,1099525161319,Stealth Mercenary,.ckbk.wam,hegr2.wam,.ckbk.wam,True,2021-10-31,0.07,https://ipfs.atomichub.io/ipfs/QmVXsVEkT5fuASSexrcMQuuXWZFFSuGRSyRkLGghq1yhpW,alien.worlds,federation,0.01
304,1099525156307,Standard Sword,cn3kq.c.wam,hegr2.wam,5hubc.wam,True,2021-10-31,0.07,https://ipfs.atomichub.io/ipfs/QmYfMb6jv4fAkYKCYn36kHeXE1PpPhqwCuh5jP9KbJs8jC,alien.worlds,federation,0.01
314,1099525101024,Female Human,l1rha.wam,hegr2.wam,l1rha.wam,True,2021-10-31,0.0,https://ipfs.atomichub.io/ipfs/QmQUU3KsrRuPiFgmu9wJWp2f9NJ4WzD3eVjMRJdctf9rtR,alien.worlds,federation,0.01
322,1099559988003,Flower,3tiay.wam,.ibri.wam,frtr2.wam,True,2021-10-31,1.26,https://ipfs.atomichub.io/ipfs/QmcYLiZa9ve7FqGLG3qkmBsrzLMZVVi9QfxvFBxU29Y8fx,farmingtales,farmingtales,0.05
327,1099544007053,whoppurr,k3ar4.wam,ycznc.wam,k3ar4.wam,True,2021-10-31,0.88,https://ipfs.atomichub.io/ipfs/QmfC5sBwVz1mPc48GZ1BeUaM62sMrmRHPvmHw2jVhDfjtB,catstickerss,uo5ri.wam,0.06
329,1099573132060,monKeyprinter BRRrain,monkeywallet,lefthousewax,o3fb4.wam,True,2021-10-31,1.26,https://ipfs.atomichub.io/ipfs/QmUxgU2drzcU3kDZHTYEY7858MS8rqn66H614YErBHCPmn,crptomonkeys,crptomonkeys,0.07
349,1099572377867,Freddy Funko Ghost Soda,h4ufyg.dp,kjfb4.wam,.2xfw.wam,True,2021-10-30,1.05,https://ipfs.atomichub.io/ipfs/QmeTK7t2JHUuXVGQh3TX5dUXh7dNUg1JoT7BYd83ZoQcb5/Back/back.png,freddy.funko,freddy.funko,0.06
353,1099573467602,Paige - Player 076,bczqw.wam,woxby.wam,bczqw.wam,True,2021-10-30,9.12,https://ipfs.atomichub.io/ipfs/Qmf61HF6tW14Csm6RfRyKD54upCxMrxc54mKWsUnthnSTU,zendodoparty,zendodoparty,0.08
