,asset_id,name,owner,seller,buyer,burnable,date,price_usd,media,coll_name,coll_author,coll_market_fee
0,1099517901002,Sanders Cinema,2zdau.wam,x.cqw.wam,cbqr.wam,True,2021-03-02,5.6,https://ipfs.atomichub.io/ipfs/QmUkRt94GkTDUa2tTgTCDAm7xne2xYTpzSQizw5mJPf61y/base/1b.jpg,gpk.topps,gpk.topps,0.06
1,1099515866572,G (Build),c.zr4.wam,rprqy.wam,djjqw.wam,True,2021-02-28,0.39,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Build/34-G-Build.png,stf.capcom,capcom,0.06
2,1099515866580,Falke (Build),3jer.wam,rprqy.wam,3jer.wam,True,2021-02-28,0.42,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Build/32-FALKE-Build.png,stf.capcom,capcom,0.06
4,1099514382456,Hero Pack,xf.aw.wam,jtkay.wam,f1qre.wam,True,2021-04-16,250.73,https://ipfs.atomichub.io/ipfs/https://static.prospectors.io/packs/hero_pack.png,prospectorsa,prospectorsa,0.05
5,1099515866587,Poison (Build),5ayr.wam,rprqy.wam,aedb.wam,True,2021-02-28,0.42,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Build/38-POISON-Build.png,stf.capcom,capcom,0.06
7,1099515866615,Cody (Build),3jer.wam,rprqy.wam,3jer.wam,True,2021-02-28,0.42,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Build/33-CODY-Build.png,stf.capcom,capcom,0.06
10,1099518336168,Chun-Li (Pwr: 1),hytrg.wam,2.pr.wam,iiyb.wam,True,2021-02-28,0.24,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Base/2-Chun-Li-Base.png,stf.capcom,capcom,0.06
11,1099518317768,Food Fight! WinterCon 2021 Day 3 Pack,ktcqy.wam,trfr.wam,ktcqy.wam,True,2021-02-28,15.22,https://ipfs.atomichub.io/ipfs/QmUt1n6b5re5FhuP7dFj73BS57MGNBYPP3uZeTnvYDtiyN/FoodFightPackArt_WinterCon.png,gpk.topps,gpk.topps,0.06
13,1099517311814,Kage (Pwr: 5),s.rplanet,embaw.wam,xefqw.wam,True,2021-02-28,3.93,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Battle/39-KAGE-Battle-GIF.gif,stf.capcom,capcom,0.06
15,1099512020469,Re-Adventure Hero Pack,mweaw.wam,jtkay.wam,mweaw.wam,True,2021-04-21,60.89,https://ipfs.atomichub.io/ipfs/https://cdn.darkcountry.io/Heroes/adventurepack.png,darkcountryh,darkcountryh,0.05
19,1099515866614,Abigail (Build),ldbay.wam,rprqy.wam,hurricane.gm,True,2021-03-01,0.46,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Build/27-ABIGAIL-Build.png,stf.capcom,capcom,0.06
24,1099511657757,Atomic Adam,cllb2.wam,pndqu.wam,u.sqy.wam,True,2021-02-28,1.44,https://ipfs.atomichub.io/ipfs/QmZdWTzmmoBMVZc5DgLNt4MV6RHvkAuaUnrPvYLvTiFC3m,gpk.topps,gpk.topps,0.06
26,1099517774449,Poison (Pwr: 5),s.rplanet,2.pr.wam,xefqw.wam,True,2021-02-28,3.6,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Foil/38-POISON-Foil-GIF.gif,stf.capcom,capcom,0.06
34,1099515867069,Ibuki (Build),w5xay.wam,rprqy.wam,w5xay.wam,True,2021-02-28,0.3,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Build/20-IBUKI-Build.png,stf.capcom,capcom,0.06
35,1099512682417,Blockchain Heroes 2: First Strike,kbbbk.wam,pndqu.wam,g5yqw.wam,True,2021-02-28,0.18,https://ipfs.atomichub.io/ipfs/QmR5PB1MtsQ6dwkGSyN5rtenwAQSkKnjom4oPnJtLmT3xa,officialhero,heroes,0.06
36,1099516270513,Ed (Build),3jer.wam,rprqy.wam,3jer.wam,True,2021-02-28,0.42,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Build/26-ED-Build.png,stf.capcom,capcom,0.06
37,1099518234435,NEURAL NASIR,ofur.wam,kjgqu.wam,ofur.wam,True,2021-02-28,0.54,https://ipfs.atomichub.io/ipfs/QmYsf6Et9eGsY4jDkWrGdLNiGVQv4h15Cud42W8sqLD4QZ/common/15.png,monsters.r2,monsters.r2,0.08
38,1099517774086,Zeku (Pwr: 2),r2.pk.wam,2.pr.wam,r2.pk.wam,True,2021-02-28,1.2,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Foil/29-ZEKU-Foil-GIF.gif,stf.capcom,capcom,0.06
40,1099513350327,B.B. Painting,nrfbtoystore,e43am.waa,kmg44.wam,True,2021-03-01,14.39,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/common/1-122-3-22-0_front.png,kogsofficial,kogsofficial,0.06
41,1099518339843,Bloody Barry,3ngqu.wam,e2cr.wam,3ngqu.wam,True,2021-02-28,0.64,https://ipfs.atomichub.io/ipfs/QmUt1n6b5re5FhuP7dFj73BS57MGNBYPP3uZeTnvYDtiyN/01_Base/Base_03b.jpg,gpk.topps,gpk.topps,0.06
43,1099513341368,Ancient Battle,snvau.wam,e43am.waa,snvau.wam,True,2021-03-03,24.56,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Slammer/no_foil/common/1-162-25-23-0_front.png,kogsofficial,kogsofficial,0.06
44,1099518234513,ALTERED ADAM,s.rplanet,kjgqu.wam,zxzay.wam,True,2021-02-28,1.12,https://ipfs.atomichub.io/ipfs/QmYsf6Et9eGsY4jDkWrGdLNiGVQv4h15Cud42W8sqLD4QZ/rare/04.gif,monsters.r2,monsters.r2,0.08
45,1099518275944,Dawn Sword,cvnqu.wam,wsl.g.wam,cvnqu.wam,True,2021-03-06,2.75,https://ipfs.atomichub.io/ipfs/QmPBRF42tR2VVozFxUTHC6XUeXmxsM33reN3ZuRN8BFgyd,alien.worlds,federation,0.01
47,1099518234511,TERRIBLE TREVOR,s.rplanet,kjgqu.wam,zxzay.wam,True,2021-02-28,0.88,https://ipfs.atomichub.io/ipfs/QmYsf6Et9eGsY4jDkWrGdLNiGVQv4h15Cud42W8sqLD4QZ/uncommon/26.gif,monsters.r2,monsters.r2,0.08
48,1099518234510,RIPPED RICHARD,s.rplanet,kjgqu.wam,tusay.wam,True,2021-02-28,1.44,https://ipfs.atomichub.io/ipfs/QmYsf6Et9eGsY4jDkWrGdLNiGVQv4h15Cud42W8sqLD4QZ/rare/20.gif,monsters.r2,monsters.r2,0.08
49,1099517767236,Nash (Pwr: 1),s.rplanet,2.pr.wam,godr.wam,True,2021-02-28,0.96,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Weld/3-NASH-Weld-GIF.gif,stf.capcom,capcom,0.06
50,1099518339842,Rhoda Jerk,kobuz251mmaj,e2cr.wam,ztlqy.wam,True,2021-02-27,0.53,https://ipfs.atomichub.io/ipfs/QmUt1n6b5re5FhuP7dFj73BS57MGNBYPP3uZeTnvYDtiyN/02_Prism/prism_9b.gif,gpk.topps,gpk.topps,0.06
51,1099516946762,Dhalsim (Pwr: 2),s.rplanet,11yay.wam,j1lay.wam,True,2021-02-28,0.48,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Base/16-DHALSIM-Base.png,stf.capcom,capcom,0.06
53,1099518023391,Rita Margarita,kjgqu.wam,m3vqu.wam,kjgqu.wam,True,2021-02-27,1.13,https://ipfs.atomichub.io/ipfs/QmYiXshxX23h4J68Z8HUGVbVZmCwrrjEi3TKA41jW6hcSH/base/07a.jpg,gpk.topps,gpk.topps,0.06
54,1099518339907,Cajun Casey,v.25g.wam,e2cr.wam,v.25g.wam,True,2021-02-28,1.6,https://ipfs.atomichub.io/ipfs/QmUt1n6b5re5FhuP7dFj73BS57MGNBYPP3uZeTnvYDtiyN/02_Prism/prism_11b.gif,gpk.topps,gpk.topps,0.06
56,1099516046489,Urien (Build),x14qi.wam,zcsay.wam,x14qi.wam,True,2021-03-01,0.5,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Build/23-URIEN-Build.png,stf.capcom,capcom,0.06
59,1099518231899,Upland Collectibles,bjab.wam,pndqu.wam,bjab.wam,True,2021-02-28,4.01,https://ipfs.atomichub.io/ipfs/QmRWqav3V2UuuEqhKwNKW9DRaQ4G2XwcSfw5r2UoHZhhoF,upland.cards,upland.cards,0.06
60,1099518339840,Jorge-Cuata,3ngqu.wam,e2cr.wam,3ngqu.wam,True,2021-02-28,0.56,https://ipfs.atomichub.io/ipfs/QmUt1n6b5re5FhuP7dFj73BS57MGNBYPP3uZeTnvYDtiyN/01_Base/Base_07b.jpg,gpk.topps,gpk.topps,0.06
61,1099518343683,JAGGED JAMES,csar.wam,kjgqu.wam,csar.wam,True,2021-02-28,0.64,https://ipfs.atomichub.io/ipfs/QmYsf6Et9eGsY4jDkWrGdLNiGVQv4h15Cud42W8sqLD4QZ/common/12.png,monsters.r2,monsters.r2,0.08
62,1099516486720,R. Mika (Pwr: 1),s.rplanet,zcsay.wam,v4nr.wam,True,2021-02-28,0.37,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Foil/10-R-MIKA-Foil-GIF.gif,stf.capcom,capcom,0.06
65,1099518343682,JITTERY JOSEPH,csar.wam,kjgqu.wam,csar.wam,True,2021-02-28,0.64,https://ipfs.atomichub.io/ipfs/QmYsf6Et9eGsY4jDkWrGdLNiGVQv4h15Cud42W8sqLD4QZ/common/28.png,monsters.r2,monsters.r2,0.08
66,1099516487387,Rashid (Pwr: 1),wah2q.wam,zcsay.wam,k2lqw.wam,True,2021-02-28,0.26,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Foil/12-RASHID-Foil-GIF.gif,stf.capcom,capcom,0.06
67,1099512830483,Wisdom Bull,ofvb.wam,waaaw.wam,ofvb.wam,True,2021-02-28,1.6,https://ipfs.atomichub.io/ipfs/QmURtSpsUEyeWFYwhJfW6ex2LbLWzN34YhCs6dTskB88SG/uncommon/img/25.png,upliftart,upliftart,0.06
70,1099518311894,G (Pwr: 1),o3.qy.wam,.2vb.wam,o3.qy.wam,True,2021-03-01,0.22,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Base/34-G-Base.png,stf.capcom,capcom,0.06
71,1099518343681,KILLED OFF KEN,s.rplanet,kjgqu.wam,tusay.wam,True,2021-02-28,0.95,https://ipfs.atomichub.io/ipfs/QmYsf6Et9eGsY4jDkWrGdLNiGVQv4h15Cud42W8sqLD4QZ/uncommon/10.gif,monsters.r2,monsters.r2,0.08
72,1099518339838,Barbecue Billy,3ngqu.wam,e2cr.wam,3ngqu.wam,True,2021-02-28,1.76,https://ipfs.atomichub.io/ipfs/QmUt1n6b5re5FhuP7dFj73BS57MGNBYPP3uZeTnvYDtiyN/01_Base/Base_01b.jpg,gpk.topps,gpk.topps,0.06
73,1099516659192,Necalli (Pwr: 1),hfkb.wam,zcsay.wam,hfkb.wam,True,2021-02-27,0.29,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Foil/8-NECALLI-Foil-GIF.gif,stf.capcom,capcom,0.06
74,1099518339839,Try One Tina,kobuz251mmaj,e2cr.wam,ztlqy.wam,True,2021-02-27,2.63,https://ipfs.atomichub.io/ipfs/QmUt1n6b5re5FhuP7dFj73BS57MGNBYPP3uZeTnvYDtiyN/02_Prism/prism_10b.gif,gpk.topps,gpk.topps,0.06
75,1099518320582,Zangief (Build),cbk5a.wam,s15b.wam,cbk5a.wam,True,2021-02-27,1.02,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Build/14-ZANGIEF-Build.png,stf.capcom,capcom,0.06
77,1099517054030,Class - Weld,s.rplanet,11yay.wam,j2qau.wam,True,2021-02-28,0.64,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Class/41-CLASS-Weld.gif,stf.capcom,capcom,0.06
80,1099518342693,115,bitcoinpiggy,w.jay.wam,wkuqw.wam,True,2021-03-07,0.11,https://ipfs.atomichub.io/ipfs/QmPUbQZzsAhP4tpXzXcudxvFWpD5RPmqUcC6BeWioPqj32,starcardscpt,ot5qw.wam,0.1
84,1099517854690,Class - Foil,hfkb.wam,11yay.wam,hfkb.wam,True,2021-02-27,0.23,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Class/41-CLASS-Foil.gif,stf.capcom,capcom,0.06
93,1099515116315,Blanka,vrmb.wam,ewzqw.wam,vrmb.wam,True,2021-02-28,0.48,https://ipfs.atomichub.io/ipfs/QmaUWBdJLt4RBa6jic4fCPtdH7HCPTyh9dMQHnqkPQy9m9,stf.capcom,capcom,0.06
98,1099518320585,Akuma (Build),axvqu.wam,s15b.wam,4bmqw.wam,True,2021-02-28,1.04,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Build/24-AKUMA-Build.png,stf.capcom,capcom,0.06
100,1099513338477,Plains,ubhqu.wam,e43am.waa,ubhqu.wam,True,2021-03-02,23.39,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/rare/3-82-9-14-0_front.png,kogsofficial,kogsofficial,0.06
102,1099515706372,Standard Pack,hfkb.wam,gerwaxwallet,hfkb.wam,True,2021-02-28,17.38,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Packs/Standard-Pack.png,stf.capcom,capcom,0.06
104,1099514475900,The Bounty Hunter,ubur.wam,qdyaw.wam,ubur.wam,True,2021-02-28,0.24,https://ipfs.atomichub.io/ipfs/QmPGBCWHaVp8ZP8WENxBoq6AqUSeseqsziZXy8gDVMpV86,crptomonkeys,crptomonkeys,0.07
105,1099518339863,Rod Zilla,kobuz251mmaj,e2cr.wam,ztlqy.wam,True,2021-02-27,3.76,https://ipfs.atomichub.io/ipfs/QmUt1n6b5re5FhuP7dFj73BS57MGNBYPP3uZeTnvYDtiyN/02_Prism/prism_4b.gif,gpk.topps,gpk.topps,0.06
106,1099512802309,You Are The One,cf2qy.wam,waaaw.wam,cf2qy.wam,True,2021-02-28,0.96,https://ipfs.atomichub.io/ipfs/QmURtSpsUEyeWFYwhJfW6ex2LbLWzN34YhCs6dTskB88SG/common/img/24.png,upliftart,upliftart,0.06
108,1099513338476,Kogbuster,nrfbtoystore,e43am.waa,kmg44.wam,True,2021-03-01,21.58,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/rare/3-60-11-15-0_front.png,kogsofficial,kogsofficial,0.06
110,1099516669409,Karin (Pwr: 1),pscqw.wam,zcsay.wam,fnfr.wam,True,2021-02-28,0.22,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Base/13-KARIN-Base.png,stf.capcom,capcom,0.06
114,1099513338468,Secret Weapon,kfwau.wam,e43am.waa,b4nqy.wam,True,2021-03-01,13.67,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/uncommon/2-52-6-20-0_front.png,kogsofficial,kogsofficial,0.06
115,1099512800209,Herman,ofvb.wam,waaaw.wam,ofvb.wam,True,2021-02-28,1.04,https://ipfs.atomichub.io/ipfs/QmURtSpsUEyeWFYwhJfW6ex2LbLWzN34YhCs6dTskB88SG/common/img/23.png,upliftart,upliftart,0.06
118,1099516479251,Ibuki (Pwr: 1),s.rplanet,zcsay.wam,v4nr.wam,True,2021-02-28,0.29,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Foil/20-IBUKI-Foil-GIF.gif,stf.capcom,capcom,0.06
120,1099512795033,Bitcoin New,cf2qy.wam,waaaw.wam,cf2qy.wam,True,2021-02-28,1.44,https://ipfs.atomichub.io/ipfs/QmURtSpsUEyeWFYwhJfW6ex2LbLWzN34YhCs6dTskB88SG/common/img/21.png,upliftart,upliftart,0.06
124,1099518339881,Luke Bang,kobuz251mmaj,e2cr.wam,ztlqy.wam,True,2021-02-27,1.36,https://ipfs.atomichub.io/ipfs/QmUt1n6b5re5FhuP7dFj73BS57MGNBYPP3uZeTnvYDtiyN/02_Prism/prism_2b.gif,gpk.topps,gpk.topps,0.06
126,1099518204551,Ray Decay,4hdqy.wam,cvmqy.wam,4hdqy.wam,True,2021-02-27,8.49,https://ipfs.atomichub.io/ipfs/QmUt1n6b5re5FhuP7dFj73BS57MGNBYPP3uZeTnvYDtiyN/03_Sketch/sketch_5b.gif,gpk.topps,gpk.topps,0.06
127,1099517101304,Class - Base,j2qau.wam,11yay.wam,j2qau.wam,True,2021-02-28,0.24,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Class/41-CLASS-Base.png,stf.capcom,capcom,0.06
128,1099516462813,Guile (Pwr: 1),s.rplanet,zcsay.wam,v4nr.wam,True,2021-02-28,0.31,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Foil/19-GUILE-Foil-GIF.gif,stf.capcom,capcom,0.06
133,1099517999750,Bitcoin,v42qw.wam,luminacrypto,v42qw.wam,True,2021-03-04,45.14,https://ipfs.atomichub.io/ipfs/QmNUjs44hF7XDw97rS84s29wrRLVfijzWXYZ9XGyL6urZn,luminacrypto,ltxaw.wam,0.1
136,1099518334792,Foul Phil,snakebones23,e3nr.wam,qbgr.wam,False,2021-03-01,0.36,https://ipfs.atomichub.io/ipfs/QmcAkyEvUNgc6CDKn9yQP9my6pCz5Dk21amr2t6pdZocDZ/base/70b.jpg,gpk.topps,gpk.topps,0.06
137,1099516634388,Zeku (Pwr: 5),pxcr2.wam,xhsqy.wam,pxcr2.wam,True,2021-03-07,163.08,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Weld/29-ZEKU-Weld-GIF.gif,stf.capcom,capcom,0.06
139,1099518299843,Standard Issue Axe,s.rplanet,ph3qy.wam,vkcqq.wam,True,2021-02-28,0.02,https://ipfs.atomichub.io/ipfs/QmPSjMKxC6aZYJiKxSVtb6yVRB7CYC327zUt7dpEbMXot2,alien.worlds,federation,0.01
140,1099516548342,F.A.N.G (Pwr: 2),s1jay.wam,zcsay.wam,s1jay.wam,True,2021-02-27,0.9,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Foil/17-FANG-Foil-GIF.gif,stf.capcom,capcom,0.06
142,1099516487350,Falke (Pwr: 1),s.rplanet,zcsay.wam,hlgr.wam,True,2021-03-02,0.22,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Base/32-Falke-Base.png,stf.capcom,capcom,0.06
147,1099516734852,E. Honda (Pwr: 1),s.rplanet,zcsay.wam,.mvqy.wam,True,2021-02-28,0.26,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Base/37-EHONDA-Base.png,stf.capcom,capcom,0.06
148,1099517930603,Cammy (Build),w5xay.wam,.32qu.wam,w5xay.wam,True,2021-02-28,1.75,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Build/5-CAMMY-Build.png,stf.capcom,capcom,0.06
149,1099518224432,Litespeed,s.rplanet,1h3ay.wam,tusay.wam,True,2021-02-28,3.52,https://ipfs.atomichub.io/ipfs/QmbkM3EhnPceMtJJ6nDqSUsvCoDmmtJ2FuBuMRTgvEpg3F,upland.cards,upland.cards,0.06
152,1099516678345,Dhalsim (Pwr: 1),dwiri.wam,zcsay.wam,dwiri.wam,True,2021-04-20,1.02,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Foil/16-DHALSIM-Foil-GIF.gif,stf.capcom,capcom,0.06
156,1099516730353,Cody (Pwr: 1),s.rplanet,zcsay.wam,v4nr.wam,True,2021-02-28,0.4,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Foil/33-CODY-Foil-GIF.gif,stf.capcom,capcom,0.06
159,1099515372168,Miner monKey,ubur.wam,qdyaw.wam,ubur.wam,True,2021-02-28,0.24,https://ipfs.atomichub.io/ipfs/QmaKQZwknzsbnCaHfvhD2RBBJg59AkMYQdyLx6AE1mkQjT,crptomonkeys,crptomonkeys,0.07
166,1099515386439,Sharkface,wvtr.wam,..jqy.wam,wvtr.wam,True,2021-02-27,3.39,https://ipfs.atomichub.io/ipfs/QmQYXMWU7GSaQu1RoNwWEdFyoFiMF2t7GWD1jxCA2xi5rL/gallery/BV01/BV01-24.png,officialhero,heroes,0.06
167,1099517766569,Ibuki (Pwr: 5),s.rplanet,2.pr.wam,xefqw.wam,True,2021-02-28,3.6,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Battle/20-IBUKI-Battle-GIF.gif,stf.capcom,capcom,0.06
169,1099518243403,Female Human,oq3xu.wam,qdyaw.wam,vkcqq.wam,True,2021-02-27,0.01,https://ipfs.atomichub.io/ipfs/QmQUU3KsrRuPiFgmu9wJWp2f9NJ4WzD3eVjMRJdctf9rtR,alien.worlds,federation,0.01
171,1099518336975,Serenifty,54tra.wam,bi4aw.wam,cedr.wam,True,2021-03-07,2.18,https://ipfs.atomichub.io/ipfs/QmVgarMeFVZPnmUqPfvzbcDoYB7RvxBFR2D9wgXxnhR38V,crptomonkeys,crptomonkeys,0.07
172,1099516713140,Blanka (Pwr: 1),fbjr4.wam,zcsay.wam,fnfr.wam,True,2021-03-01,0.22,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Base/31-BLANKA-Base.png,stf.capcom,capcom,0.06
173,1099518337479,The Expanse,13way.wam,bi4aw.wam,cedr.wam,True,2021-03-07,2.18,https://ipfs.atomichub.io/ipfs/QmSCJzi3GVpA7ruN7VCfjHrDoowZwrKs9qB2FdH6GvySE8,crptomonkeys,crptomonkeys,0.07
177,1099514037865,The Market Maker,thatmathguyy,qdyaw.wam,ep2qw.wam,True,2021-02-28,0.24,https://ipfs.atomichub.io/ipfs/QmfZi9dUvcfGBC8V6Q6e3r2BG9C72spTYz5AiAH73HjkFy,crptomonkeys,crptomonkeys,0.07
178,1099516463753,Birdie (Pwr: 1),s.rplanet,zcsay.wam,vbequ.wam,True,2021-03-01,1.22,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Weld/6-BIRDIE-Weld-GIF.gif,stf.capcom,capcom,0.06
180,1099516486138,Balrog (Pwr: 1),s.rplanet,zcsay.wam,.rwau.wam,True,2021-03-02,0.23,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Base/21-Balrog-Base.png,stf.capcom,capcom,0.06
185,1099516451333,Alex (Pwr: 1),s.rplanet,zcsay.wam,fnfr.wam,True,2021-02-28,0.23,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Base/18-ALEX-Base.png,stf.capcom,capcom,0.06
187,1099517766385,Abigail (Pwr: 5),53hb.wam,2.pr.wam,53hb.wam,True,2021-02-28,3.2,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Foil/27-ABIGAIL-Foil-GIF.gif,stf.capcom,capcom,0.06
188,1099516486721,Akuma (Pwr: 1),njur.wam,zcsay.wam,njur.wam,True,2021-02-28,0.4,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Foil/24-AKUMA-Foil-GIF.gif,stf.capcom,capcom,0.06
189,1099516955679,Cammy (Pwr: 1),vkcr.wam,11yay.wam,vkcr.wam,True,2021-02-28,0.4,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Battle/5-CAMMY-Battle-GIF.gif,stf.capcom,capcom,0.06
190,1099518338397,The Green Wizard,ntaaw.wam,5d3aw.wam,cedr.wam,True,2021-03-06,1.17,https://ipfs.atomichub.io/ipfs/QmZPvqAaicT5XanAvVRZTsX4LMKemAe7ZphQPhYpP6kMb7,crptomonkeys,crptomonkeys,0.07
194,1099512775546,Satoshino,ofvb.wam,waaaw.wam,ofvb.wam,True,2021-02-28,1.04,https://ipfs.atomichub.io/ipfs/QmURtSpsUEyeWFYwhJfW6ex2LbLWzN34YhCs6dTskB88SG/common/img/14.png,upliftart,upliftart,0.06
195,1099518262033,Standard Shovel,s.rplanet,erbr.wam,vkcqq.wam,True,2021-02-27,0.02,https://ipfs.atomichub.io/ipfs/QmYm1FG7LxhF3mFUaVmVEVqRztEmByVbHwL6ZWXwVY2dvb,alien.worlds,federation,0.01
199,1099518342940,Poison (Pwr: 2),rchb2.wam,pp3qy.wam,lg45y.wam,True,2021-02-28,16.02,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Weld/38-POISON-Weld-GIF.gif,stf.capcom,capcom,0.06
202,1099518325268,Standard Drill,kenb2.wam,erbr.wam,tvgr.wam,True,2021-02-28,0.05,https://ipfs.atomichub.io/ipfs/QmVUZHpUkc3PuLkJ7BDvJ3S3AgDySjsqWQib1sVKziHCbS,alien.worlds,federation,0.01
