,asset_id,name,owner,seller,buyer,burnable,date,price_usd,media,coll_name,coll_author,coll_market_fee
22,1099529133951,Scorpion,s.rplanet,ijar.wam,tpeaw.wam,True,2021-05-31,0.55,https://cdn.darkcountry.io/img/scorpion_0s_rframe.png,darkcountryh,darkcountryh,0.05
24,1099539126968,卂丂ㄒ尺ㄖ几卂ㄩㄒ 乃尺ㄖ 乃尺ㄖ,s.rplanet,z1uay.wam,yzybk.wam,True,2021-05-31,17.43,https://ipfs.atomichub.io/ipfs/QmTteLZa49n2oQqP8bQoYhoxN2pfNeXExzcrsTAh98aNjH,kennbosakgif,33d4q.wam,0.1
25,1099533883420,Gasrigged Extractor,lz5n..c.wam,littlefinger,h55bi.wam,True,2021-05-31,38.2,https://ipfs.atomichub.io/ipfs/QmZZZgWWhqxabJuncZrWRzs79DpKraXxum35u2TJga8C6G,alien.worlds,federation,0.01
27,1099529133728,Banjo man,s.rplanet,ijar.wam,tpeaw.wam,True,2021-05-31,0.55,https://cdn.darkcountry.io/img/banjoman_1s_rframe.png,darkcountryh,darkcountryh,0.05
30,1099542563168,The Infernal CEO,wombatmaster,franklin.gm,4uway.wam,True,2021-05-31,0.76,https://ipfs.atomichub.io/ipfs/QmeprL2qsPYJ9NoegFhtFs2b6kNYgVD4Npdd5Dd1rvi8oe,corpworldhel,jonezycrypto,0.08
31,1099536611301,Infernal Axe,wgmrc.wam,bnnbc.wam,wgmrc.wam,True,2021-05-31,1.38,https://ipfs.atomichub.io/ipfs/QmWajBsRjC2AuATWaiLU1Tit1nxmeDnQjk2oZ8yy2AG9vb,alien.worlds,federation,0.01
32,1099529133591,Bless,s.rplanet,ijar.wam,tpeaw.wam,True,2021-05-31,0.55,https://cdn.darkcountry.io/img/bless_0s_sframe.png,darkcountryh,darkcountryh,0.05
33,1099535909996,Titanium Dagger,gair4.wam,bnnbc.wam,gair4.wam,True,2021-05-31,1.38,https://ipfs.atomichub.io/ipfs/Qmf8XMEn7rBuVE7qZQ6kiStgdwp13fLLp8bxLtQe8fW9Hx,alien.worlds,federation,0.01
34,1099523685507,Standard Capacitor,lwmeq.wam,3gzs2.wam,h55bi.wam,True,2021-05-31,0.46,https://ipfs.atomichub.io/ipfs/QmaFe19mLD911BfZWn2tvEN7Ea8xjdirnQQRisUGGBzBPb,alien.worlds,federation,0.01
37,1099529133440,Bate,s.rplanet,ijar.wam,tpeaw.wam,True,2021-05-31,0.55,https://cdn.darkcountry.io/img/bate_1s_rframe.png,darkcountryh,darkcountryh,0.05
38,1099542706911,Machine Robot Head Promo Sticker,dvmay.wam,zkasg.wam,dvmay.wam,True,2021-05-31,0.0,https://ipfs.atomichub.io/ipfs/QmQZ696v85dv9KXRfuexG8yE3V3RxVRCAw8jzeiszAT83Y,machine.army,machine.army,0.1
40,1099538941985,SER and V.I.P. 99,xicau.wam,hi5rm.wam,xicau.wam,True,2021-06-05,2.39,https://ipfs.atomichub.io/ipfs/QmUfzgS6HTbopZJrQgvX5LYeFJKeX8p2UkY22U1WeFL8qA/cards/epic/099.gif,graffiti.r2,graffiti.r2,0.08
41,1099542646174,Machine Chip Promo Sticker,pbeaw.wam,nwcr2.wam,adnba.wam,True,2021-05-31,0.0,https://ipfs.atomichub.io/ipfs/QmPAYpzeubuhqcqBttuufsKohvTRiFasZmTQHnbiLPd89y,machine.army,machine.army,0.1
42,1099529133343,Skeleton Archer,s.rplanet,ijar.wam,tpeaw.wam,True,2021-05-31,0.55,https://cdn.darkcountry.io/img/skeletonarcher_0s_rframe.png,darkcountryh,darkcountryh,0.05
43,1099535512607,Lithium Dagger,bzub.wam,bnnbc.wam,bzub.wam,True,2021-06-01,1.57,https://ipfs.atomichub.io/ipfs/QmNWcW1W8HPAFwxUMTctSrmTGDv1S1A8d87uxjEW1kiw4R,alien.worlds,federation,0.01
44,1099535512552,LG Soldier,b3eyy.wam,bnnbc.wam,pc.sg.wam,True,2021-06-01,1.57,https://ipfs.atomichub.io/ipfs/QmdS22WuoCWbv8eMPNiqB5CmZWTA8uxsAXeKTgR2iekszj,alien.worlds,federation,0.01
46,1099542777028,Baby Boo,3c5bg.wam,xlbr2.wam,3c5bg.wam,True,2021-06-06,2.4,https://ipfs.atomichub.io/ipfs/QmZkxDQWYJXyGvjn7UUEcU7aEE9WpqX7DFyQhS48dLT37y,mytreasures1,xlbr2.wam,0.15
47,1099542650771,Daplema Sticker,yfnqw.wam,nwcr2.wam,yfnqw.wam,True,2021-05-31,0.02,https://ipfs.atomichub.io/ipfs/Qmd6FRLr1zeTfkfvQnaPG9hDTy9WGjcYHUJjxAVEoHUBMZ,zendodoparty,zendodoparty,0.08
49,1099542777038,Baby Boo - Gold,bj4bm.wam,xlbr2.wam,xmfbk.wam,True,2021-07-02,2.99,https://ipfs.atomichub.io/ipfs/QmW6SNdWzeWfEjLvo1dtSEtumFbBSfNsg9tr7VMVkLd4dp,mytreasures1,xlbr2.wam,0.15
50,1099542725353,Ooze,.fkru.wam,nwcr2.wam,lotay.wam,True,2021-05-31,0.01,https://ipfs.atomichub.io/ipfs/Qma8bcvSkymqpb6k11afjUqEJAjCoE9QH3th1qKoEeBcH5,apocalyptics,kinak.wam,0.08
51,1099542776920,TC-S1 Support Droid - Gold Edition,iamyourdaddy,ob1aw.wam,qlir2.wam,True,2021-05-30,5.94,https://ipfs.atomichub.io/ipfs/QmZAeReczwdANX9DTFpbzibEAUm1kkWFTwngKDWveJCCMz,tstrialsnfts,ob1aw.wam,0.05
53,1099538968676,AROE 66,krfr.wam,hi5rm.wam,krfr.wam,True,2021-06-01,7.55,https://ipfs.atomichub.io/ipfs/QmUfzgS6HTbopZJrQgvX5LYeFJKeX8p2UkY22U1WeFL8qA/cards/mythic/066.gif,graffiti.r2,graffiti.r2,0.08
56,1099542766106,Dogito,jcob2.wam,nwcr2.wam,jcob2.wam,True,2021-05-31,0.02,https://ipfs.atomichub.io/ipfs/QmTeaT1TzomBXERxzD8vMLBUwxdT5iwZbvZnRx89Rpp58W,tokenalities,biaba.wam,0.08
57,1099537208766,Satoshi Nakamoto deploys the flag.,a5csq.wam,rveb4.wam,a5csq.wam,True,2021-05-30,6.68,https://ipfs.atomichub.io/ipfs/QmQXqZ5nGRPKUDwfgb1HRwqp6bU2Quhi5SzR5kRaDdhUA6,coronecolect,rveb4.wam,0.1
59,1099542563483,The Office Stooge,sucb.wam,franklin.gm,sucb.wam,True,2021-05-31,0.61,https://ipfs.atomichub.io/ipfs/Qmbujxsgc9zU9yrtH62shkg6yfopNALXjpXvvuGDdCVyAo,corpworldhel,jonezycrypto,0.08
63,1099542725710,Marystella Sticker,qflr.wam,nwcr2.wam,yodb4.wam,True,2021-05-31,0.01,https://ipfs.atomichub.io/ipfs/QmYvryF2GLGgwjV5cD3c4F4L8rZ62J55jourMH8cTKK4KS,zendodoparty,zendodoparty,0.08
66,1099527967886,Mutant Rockers Promo Video,e2jay.wam,sykbm.wam,e2jay.wam,True,2021-05-31,0.18,https://ipfs.atomichub.io/ipfs/QmSPmUqh7FPcxnGF4bGC8bZ9TSHA7dWJWuAqzSqEYLiNzd,mutants.r2,mutants.r2,0.08
67,1099518184194,Rain,s.rplanet,jsdb2.wam,vmgaw.wam,True,2021-05-31,91.73,https://static.rplanet.io/nft/elements/1/rain_epic_2.png,rplanet,rplanet,0.08
70,1099540221597,PPAC Milestone - Tokenhead Promo,f2lby.wam,bkody.wam,fvfb.wam,True,2021-05-31,0.02,https://ipfs.atomichub.io/ipfs/QmcKAwG9esu1gJbEZ4GtEuWWAQwgJwGdCptUr2LZY8dqoP,mymusicalart,pwprg.wam,0.15
71,1099538909697,SER and V.I.P. 95,ge3r2.wam,hn2b.wam,ge3r2.wam,True,2021-05-31,0.92,https://ipfs.atomichub.io/ipfs/QmUfzgS6HTbopZJrQgvX5LYeFJKeX8p2UkY22U1WeFL8qA/cards/rare/095.gif,graffiti.r2,graffiti.r2,0.08
73,1099541062724,ExoGloves,whhbc.wam,t1tsm.wam,bpvdy.wam,True,2021-05-31,5.34,https://ipfs.atomichub.io/ipfs/QmcobwNfMmSvewRsnS358br7Cz3qxM6rr5cusUgqN2326Y,alien.worlds,federation,0.01
76,1099528851413,Executor,s.rplanet,bqgb.wam,zeydi.wam,True,2021-05-30,0.31,https://cdn.darkcountry.io/img/executor_0s_rframe.png,darkcountryh,darkcountryh,0.05
77,1099540580069,Basic Meow,2vpay.wam,fbi52.wam,2vpay.wam,True,2021-06-18,0.01,https://ipfs.atomichub.io/ipfs/QmT4oqmcLETLHkFSzsszyxybM7XUnU8CAeWZDpQxi49nQv,meowmovement,lzyu4.wam,0.05
79,1099542776174,Fission Reactor,wj13i.wam,pdkbe.wam,qw5ri.wam,True,2021-05-31,12.99,https://ipfs.atomichub.io/ipfs/Qmf5EbvN8D7XMAwd7Do3DMFyuLD5ANygdmY4JUReZNdfZm/main/fission-reactor/gold/front.gif,colonizemars,colonizemars,0.08
85,1099542564042,Ms.Management,pj4r2.wam,franklin.gm,pj4r2.wam,True,2021-05-31,0.15,https://ipfs.atomichub.io/ipfs/Qme67QcWnE6HeV8ZNeCsTWJAh62aXjeAWw5K1xECuJaJyq,corpworldhel,jonezycrypto,0.08
88,1099528575509,Standard Shovel,1cmco.wam,uypbk.wam,1cmco.wam,True,2021-05-30,0.01,https://ipfs.atomichub.io/ipfs/QmYm1FG7LxhF3mFUaVmVEVqRztEmByVbHwL6ZWXwVY2dvb,alien.worlds,federation,0.01
94,1099529183883,Pantheon - Sticker,1kjgc.wam,t2lqy.wam,sgfbu.wam,True,2021-05-31,0.46,https://ipfs.atomichub.io/ipfs/QmQVZHgRbauVQNtcwrnJXXvARPZqmrZHbTtcKr1vxBrmEj,metaforce,metaforce,0.05
96,1099538923035,CHEO 36,n4ure.wam,ewrqy.wam,n4ure.wam,True,2021-06-01,1.1,https://ipfs.atomichub.io/ipfs/QmUfzgS6HTbopZJrQgvX5LYeFJKeX8p2UkY22U1WeFL8qA/cards/epic/036.gif,graffiti.r2,graffiti.r2,0.08
97,1099518580138,Grey Peacemaker,a2cdw.wam,tfpb4.wam,wj1be.wam,True,2021-05-31,0.04,https://ipfs.atomichub.io/ipfs/Qme5HWgJritQsBFeGsbYW1XCpe9YBmJY5z6SLq8aGbWQtP,alien.worlds,federation,0.01
109,1099518850778,Takumi,ovrr.wam,4cebe.wam,51.ea.wam,True,2021-05-31,1.91,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/common/1-145-26-23-0_front.png,kogsofficial,kogsofficial,0.06
111,1099529582337,Smuggler,s.rplanet,bqgb.wam,pgac2.wam,True,2021-05-31,0.32,https://cdn.darkcountry.io/img/smuggler_0s_sframe.png,darkcountryh,darkcountryh,0.05
125,1099540454671,kyoto promo card,3bzb2.wam,.bxbi.wam,3bzb2.wam,True,2021-05-31,0.01,https://ipfs.atomichub.io/ipfs/QmNUoEfzneRV1xwufZ3KYiPDecnNyXSjy24XyBiwtMZ1TY,aratadigital,ohse4.wam,0.1
129,1099542761921,Count Brocula,s.rplanet,3ogua.wam,fahcm.wam,True,2021-05-31,6.24,https://ipfs.atomichub.io/ipfs/QmS2VarzUvPruNHuTRs5JyxE8dbrTh2BfrMErTizxCiHF7,kennbosakgif,33d4q.wam,0.1
133,1099542746952,Monstrosity,dseeq.wam,oqbs2.wam,dseeq.wam,True,2021-07-18,0.63,https://ipfs.atomichub.io/ipfs/QmRjnU4QccNZw5QcCKJNT5oHyXLC6xXqbb4YQsBjyorugX,virtualdream,oqbs2.wam,0.08
135,1099542746987,Art Gallery,a5csq.wam,oqbs2.wam,a5csq.wam,True,2021-05-31,0.76,https://ipfs.atomichub.io/ipfs/QmZv5qNC3qmEmkNbMBnhESMTGa9z5JV5unjbia9EWYZUR1,virtualdream,oqbs2.wam,0.08
139,1099542746978,Hidden Paradise,joel42ortizs,oqbs2.wam,yu3qw.wam,True,2021-05-31,0.76,https://ipfs.atomichub.io/ipfs/Qmc48GmpH15Z8sqE5jnNaSTw6DrLnJNuDyhdJgNn9cfLrj,virtualdream,oqbs2.wam,0.08
157,1099542776567,Sinister,a5csq.wam,oqbs2.wam,a5csq.wam,True,2021-05-30,0.22,https://ipfs.atomichub.io/ipfs/QmZPw8zf4iA8hfrH72GnhJHGgdZJcpAwYZhc9iFG96FojV,virtualdream,oqbs2.wam,0.08
166,1099542776620,Age Of Aquarius,.prrc.wam,oqbs2.wam,.prrc.wam,True,2021-06-03,0.24,https://ipfs.atomichub.io/ipfs/QmfKquCoR4BmQ7M53a5qXbir3wZKjpb1PWPygMrdwaAqSd,virtualdream,oqbs2.wam,0.08
167,1099542776613,Hive,a5csq.wam,oqbs2.wam,a5csq.wam,True,2021-05-30,0.22,https://ipfs.atomichub.io/ipfs/QmZwazvaWwmDRkUYuML6aTxkPtpoXWRV2HFHMy2eqWpb63,virtualdream,oqbs2.wam,0.08
172,1099542776608,Ifrit,a5csq.wam,oqbs2.wam,a5csq.wam,True,2021-05-30,0.22,https://ipfs.atomichub.io/ipfs/Qmduzt121p8sYGxUHtNvMv4KHmJuuh8CeVmoNxvSAeiFwX,virtualdream,oqbs2.wam,0.08
177,1099542776600,Mercury,a5csq.wam,oqbs2.wam,a5csq.wam,True,2021-05-30,0.22,https://ipfs.atomichub.io/ipfs/QmWs7sdyCVqth55gkDutfqQNFaJWypQxs8B1Ffbj4R2gUW,virtualdream,oqbs2.wam,0.08
186,1099542776657,Containment Breach,mx2dy.wam,oqbs2.wam,mx2dy.wam,True,2021-06-18,0.21,https://ipfs.atomichub.io/ipfs/QmfFLDtQbRbXN2XPwJoshLynYKpAyuWxh3bYvdwLPP7Adv,virtualdream,oqbs2.wam,0.08
188,1099542776637,Abstract Glass,.prrc.wam,oqbs2.wam,.prrc.wam,True,2021-06-03,0.24,https://ipfs.atomichub.io/ipfs/QmYuTeaRSFrBXNq1RVLKzPtoidESZCjj5o25tW2muw1CaL,virtualdream,oqbs2.wam,0.08
190,1099542776635,Prescription Synapses,a5csq.wam,oqbs2.wam,a5csq.wam,True,2021-05-31,0.23,https://ipfs.atomichub.io/ipfs/QmXTYBsudqmaPAqVY8TfDJqVEYy1bSABsuemZESoMXgTZp,virtualdream,oqbs2.wam,0.08
192,1099542776632,A Scattered Dream,juwbg.wam,oqbs2.wam,juwbg.wam,True,2021-06-15,0.22,https://ipfs.atomichub.io/ipfs/QmQ2Wyt8ivKeVU9gbsbapS5RM3Tkwa5hHoXnxcF7gn3KZa,virtualdream,oqbs2.wam,0.08
197,1099542776624,Adam And Eve,a5csq.wam,oqbs2.wam,a5csq.wam,True,2021-05-31,0.23,https://ipfs.atomichub.io/ipfs/QmW1aaCxvXXR1d6zFSmGedMuH5f2bGABrTeFTuCcXrZBec,virtualdream,oqbs2.wam,0.08
207,1099542775574,Rare Gold Diamond Gem,p23b2.wam,dwnbe.wam,p23b2.wam,True,2021-05-31,10.4,https://ipfs.atomichub.io/ipfs/QmVeABdUF3yCyGG1FcoMFWr2Tf1s2BCy7xg4wNnZeaCMoV,gnomeseries1,hhvb2.wam,0.09
214,1099528871020,AprilL 24.04.2021,yfnqw.wam,otjro.wam,yfnqw.wam,True,2021-06-01,1.57,https://ipfs.atomichub.io/ipfs/Qmd7izWtbDjGG8cqcgAPbgWxBNYwFMwxLYR1cUPWY97dQk,exhibitionxx,2rdb4.wam,0.15
215,1099532001317,Wild bunch,rfiau.wam,nndqw.wam,rfiau.wam,True,2021-05-31,10.4,https://cdn.darkcountry.io/img/wildbunch_2s_sframe.png,darkcountryh,darkcountryh,0.05
220,1099541967616,Hippo TroLoLo Sticker,dvmay.wam,jtvba.wam,dvmay.wam,True,2021-05-31,0.01,https://ipfs.atomichub.io/ipfs/QmQq27zXdzEXgc7z4cZy2JVCykbPLbDLVuZ5kaD8nkKEsg,astrocutties,ul4b2.wam,0.11
224,1099527622092,CryptoFinney,wombatmaster,sqeba.wam,puftcreative,True,2021-05-31,99.22,https://ipfs.atomichub.io/ipfs/QmdpUhYbJBz1mcBWUSUijMcbDZYSrVtn2WtNuHfrzxS38G/finney_3_0_1_2_3_0_10_4_5_2_1_1_4_a.png,writer,writer,0.1
226,1099542691935,Negative Space,q5bra.wam,nwcr2.wam,q5bra.wam,True,2021-05-31,0.0,https://ipfs.atomichub.io/ipfs/QmTw1b7RkXGZDmx3CUrh5BYkJncY8gKc4HpimLbDFLTPTq,nicksheppard,5wpd.wam,0.07
234,1099537139021,Manic Mac Coin! ,a5csq.wam,piur2.wam,a5csq.wam,True,2021-05-30,0.43,https://ipfs.atomichub.io/ipfs/Qmc7KkvxXz3b3xvCeSiqxnNks26wZ4Sx3JxEMwZTHcioEu,foodmonsters,xhoqy.wam,0.05
235,1099534254971,La Lloronoob,r2bak.wam,ohlrg.wam,r2bak.wam,True,2021-05-31,8.4,https://ipfs.atomichub.io/ipfs/QmYtwsrwTurpVcJ3Uz8fttEsb8FRW4uUcX3pKxQsPau3kf,ultrarare,ultrarare,0.08
236,1099525904745,Luis Robert,h43bg.wam,ertqy.wam,h43bg.wam,True,2021-05-31,32.1,https://ipfs.atomichub.io/ipfs/QmeUc3zvUR1vRP676Kuy1YZskWTX2Eusht3Z9NUo5k48ne/Common/Base%20Fronts/topps_series1_base_cws_luis_robert.jpg,mlb.topps,mlb.topps,0.06
237,1099541119582,Explosives Specialist,ny112.c.wam,tfpb4.wam,e1jrw.wam,True,2021-05-31,14.37,https://ipfs.atomichub.io/ipfs/QmRZUFM8snsdJ8qabrFdmpKjRVmpZ1v4YeNj6CKHWMnVFx,alien.worlds,federation,0.01
240,1099538866416,MR CENZ 1,xpqb.gm,q.sba.wam,xpqb.wam,True,2021-06-02,45.19,https://ipfs.atomichub.io/ipfs/QmUfzgS6HTbopZJrQgvX5LYeFJKeX8p2UkY22U1WeFL8qA/cards/rare/001.gif,graffiti.r2,graffiti.r2,0.08
241,1099526636294,Pittsburgh Pirates,otkay.wam,jgcbi.wam,otkay.wam,True,2021-05-31,1.03,https://ipfs.atomichub.io/ipfs/QmeUc3zvUR1vRP676Kuy1YZskWTX2Eusht3Z9NUo5k48ne/Uncommon/Gold%20Base%20Fronts/topps_series1_base_pit_pittsburgh_pirates_tc_gold.jpg,mlb.topps,mlb.topps,0.06
245,1099542739814,R-Planet | Dolphin,elcbo.wam,piur2.wam,elcbo.wam,True,2021-05-31,0.44,https://ipfs.atomichub.io/ipfs/QmeqCY8TZk1vRmpGG9u7ogF5VEDqoJABHURQGGHAwneF5P,promorplanet,promotionals,0.08
246,1099542776122,Sunflower,c.caw.wam,4svqw.wam,c.caw.wam,True,2021-06-03,14.87,https://ipfs.atomichub.io/ipfs/QmfQdwgpdmsQDchD1QBAMKW8KKWaVCF36oz9BNi4bQsBWc,rubyacresnft,4svqw.wam,0.1
249,1099526599976,J.D. Davis,nixba.wam,p2dre.wam,nixba.wam,True,2021-05-31,1.07,https://ipfs.atomichub.io/ipfs/QmeUc3zvUR1vRP676Kuy1YZskWTX2Eusht3Z9NUo5k48ne/Uncommon/Gold%20Base%20Fronts/topps_series1_base_nym_jd_davis_gold.jpg,mlb.topps,mlb.topps,0.06
251,1099535811630,Poker Butt,oocrg.wam,raccoonbrand,oocrg.wam,False,2021-05-31,0.15,https://ipfs.atomichub.io/ipfs/QmaD7LRxMuTUpgEy5fGJwmi7LUZBxE12Hwc8wBpAvuZhyj,raccoonbrand,raccoonbrand,0.05
253,1099526486825,Willson Contreras,zeydi.wam,p2dre.wam,zeydi.wam,True,2021-05-30,1.04,https://ipfs.atomichub.io/ipfs/QmeUc3zvUR1vRP676Kuy1YZskWTX2Eusht3Z9NUo5k48ne/Uncommon/Gold%20Base%20Fronts/topps_series1_base_chc_willson_contreras_gold.jpg,mlb.topps,mlb.topps,0.06
257,1099535813018,Strip Poker,wwjou.wam,raccoonbrand,wwjou.wam,False,2021-05-31,0.15,https://ipfs.atomichub.io/ipfs/QmNu1YByBhRgB63wVpryzha73r5UKaDh33F9D3BpYBTKAo,raccoonbrand,raccoonbrand,0.05
259,1099535812368,Poker Face,wwjou.wam,raccoonbrand,wwjou.wam,False,2021-05-31,0.15,https://ipfs.atomichub.io/ipfs/QmVpUKte4LbJYbZsZRCkgb5EjTrm19KiLEQ9upS5KDtvg4,raccoonbrand,raccoonbrand,0.05
262,1099541275994,8bit dimesionX,mcx3..c.wam,pyara.wam,mcx3..c.wam,True,2022-05-01,0.04,https://ipfs.atomichub.io/ipfs/QmSPEiSNp4D4uLBSbYk1DqtCgoKVAp7oPqBp82NsdpdNXz,kernelillokp,krpay.wam,0.09
265,1099535732209,#4 - Tiny Top Hat - Oscar the Owl,giwb.wam,vv1rg.wam,giwb.wam,True,2021-05-30,0.04,https://ipfs.atomichub.io/ipfs/QmNe3CMrcGFzetmW7ijkVdrkdx4E7KdEYmdV3Th7tMK2Xb,pixellabs123,svnr4.wam,0.1
266,1099526233587,Marcus Semien,jvhri.wam,rnbbg.wam,zeydi.wam,True,2021-05-30,0.71,https://ipfs.atomichub.io/ipfs/QmeUc3zvUR1vRP676Kuy1YZskWTX2Eusht3Z9NUo5k48ne/Common/Base%20Fronts/topps_series1_base_oak_marcus_semien.jpg,mlb.topps,mlb.topps,0.06
269,1099534220024,Crypto Creepo,r2bak.wam,ohlrg.wam,r2bak.wam,True,2021-05-31,1.11,https://ipfs.atomichub.io/ipfs/QmWwbNHP4YzNh6QuiawBi6yLVbaTvXKexazQLtpVzMeguF,ultrarare,ultrarare,0.08
270,1099535810609,Make It Rain,wwjou.wam,raccoonbrand,wwjou.wam,False,2021-05-31,0.15,https://ipfs.atomichub.io/ipfs/Qmf3JDpgbXvNipGpSwBCU5VG9cJXVyRYkv6nHYgwFf9Siw,raccoonbrand,raccoonbrand,0.05
273,1099535809981,Ace of Spades,wwjou.wam,raccoonbrand,wwjou.wam,False,2021-05-31,0.15,https://ipfs.atomichub.io/ipfs/QmQTy87nDFLhj6VV1jrkzeyL9k4BGGBoxeKKWWyokJzXLe,raccoonbrand,raccoonbrand,0.05
281,1099540658742,Stealth Mercenary,v.ura.wam,gfdt.wam,v.ura.wam,True,2021-05-31,0.03,https://ipfs.atomichub.io/ipfs/QmVXsVEkT5fuASSexrcMQuuXWZFFSuGRSyRkLGghq1yhpW,alien.worlds,federation,0.01
282,1099526558100,A.J. Pollock,1wur.wam,p2dre.wam,1wur.wam,True,2021-05-31,1.07,https://ipfs.atomichub.io/ipfs/QmeUc3zvUR1vRP676Kuy1YZskWTX2Eusht3Z9NUo5k48ne/Uncommon/Gold%20Base%20Fronts/topps_series1_base_lad_aj_pollock_gold.jpg,mlb.topps,mlb.topps,0.06
299,1099542747528,Cubie Punk #003,yfnqw.wam,nbeaw.wam,yfnqw.wam,True,2021-05-31,0.01,https://ipfs.atomichub.io/ipfs/QmRrA65G7AxbVaBMWkZz9LEZdLYFfzREbBNKSJHEJ6E62y,cryptocubies,wy3r4.wam,0.1
301,1099541428844,Tapestry - Chapter 1,l.hrk.wam,jzltu.wam,kyvba.wam,True,2021-05-31,0.15,https://ipfs.atomichub.io/ipfs/QmUNH2wWWkT38ZGoMWqGxFoxxPym6ofEKNUTrXAsfyNw5x,bitcoinorign,btcorigins21,0.1
305,1099537511613,Graffiti Kings Promo 2,krgba.wam,hd5aw.wam,krgba.wam,True,2021-05-31,0.08,https://ipfs.atomichub.io/ipfs/QmanVFB4RxMpabQKEY2bNyVxgj77ZeDukUVFUcRKR2Gker,graffiti.r2,graffiti.r2,0.08
309,1099532778249,Mogollon Monster,s.rplanet,d.2b4.wam,1cxbq.wam,True,2021-05-30,0.55,https://cdn.darkcountry.io/img/mogollonmonster_0s_sframe.png,darkcountryh,darkcountryh,0.05
310,1099542773683,CryptoCuties Pack - Season One: Episode Two,atomictoolsx,uare.wam,dslb.wam,True,2021-05-31,2.14,https://ipfs.atomichub.io/ipfs/QmaZbhwrsMoAaocAzLxuBaJkD7bHvynU5vXoThVDSQpPxN,consonantdes,b2.bc.wam,0.15
311,1099533306570,B9,dkxam.wam,rwjb4.wam,dkxam.wam,True,2021-05-31,0.3,https://ipfs.atomichub.io/ipfs/QmPzKLgAxpWLaD9K6tiNh2EPSKvbjBpdrk1P7vWbEKvgM1,collectwhale,collectwhale,0.08
