,asset_id,name,owner,seller,buyer,burnable,date,price_usd,media,coll_name,coll_author,coll_market_fee
71,1099559828706,Bubble Hodl,5..rg.wam,aajuc.wam,5..rg.wam,True,2021-08-31,0.06,https://ipfs.atomichub.io/ipfs/QmYnaFj8L4mJVKaFmNRVNzG6D9v1ngVfPddTUwb3DwCQLE,ultrarare,ultrarare,0.08
72,1099513854873,Kite Axe,s.rplanet,r2bqw.wam,pfer4.wam,True,2021-08-31,1.03,https://ipfs.atomichub.io/ipfs/QmPXDcGLNPyJP3vH34w45dvyqNNsRyhDFiq6oz85uuT4WE,alien.worlds,federation,0.01
75,1099563471561,Snake Greenprint,jkhfw.wam,lvary.wam,jkhfw.wam,True,2021-08-31,2.91,https://ipfs.atomichub.io/ipfs/QmbvcrjkAq4rmyYZRx9z5ejQxUrZ4nuCvZyXzBRCvz9QGT,greenrabbit,greenrabbit,0.07
76,1099562806296,Max TokenHead,2xuau.wam,zmtfy.wam,2xuau.wam,True,2021-08-31,1.01,https://ipfs.atomichub.io/ipfs/QmYHbPZgeiLGkdhRqdVwurzh71BBVFmprgHLuKkFwRqZCq/Back/back.png,funko,funko,0.06
77,1099525587202,Liam Hendriks,55wbo.wam,ljkc4.wam,55wbo.wam,True,2021-08-31,1.37,https://ipfs.atomichub.io/ipfs/QmeUc3zvUR1vRP676Kuy1YZskWTX2Eusht3Z9NUo5k48ne/Common/Base%20Fronts/topps_series1_base_oak_liam_hendriks.jpg,mlb.topps,mlb.topps,0.06
79,1099559834199,Dirty Flipper,5..rg.wam,aajuc.wam,5..rg.wam,True,2021-08-31,0.04,https://ipfs.atomichub.io/ipfs/QmfBBC4R9tM9DNQHKNpp6WniMK3G7FZ81aeBfG7kfuJvDa,ultrarare,ultrarare,0.08
81,1099558404968,Bebop,u4we4p.dp,sf4fu.wam,lnfr4.wam,True,2021-08-31,3.42,https://ipfs.atomichub.io/ipfs/QmTU6V3JWWZUksxxqPG7YWX7MTvi6fScXKxW76CDcXAKSF/IPFS-TMNT/Back/back.png,tmnt.funko,tmnt.funko,0.06
84,1099554926672,Genesis Card,nn1ew.wam,rw21q.wam,nn1ew.wam,True,2021-08-31,2.56,https://ipfs.atomichub.io/ipfs/QmSeW8fWuMJPuBWFXViMmA4Mr7vQSMBPDWUkS1hmuRpDK4,aetherfaucet,3ssr.wam,0.05
86,1099559815391,Jet Set Shilly,fbjr4.wam,ohlrg.wam,fbjr4.wam,True,2021-09-01,0.14,https://ipfs.atomichub.io/ipfs/QmbZYQGASeusTSHEn6z831zGFFw3YrR9jcXxiJn5J5HjRy,ultrarare,ultrarare,0.08
87,1099522231204,Bibing,fvfb.wam,5lxra.wam,fvfb.wam,True,2021-08-31,0.51,https://ipfs.atomichub.io/ipfs/QmVPgXaeByyYALrtJGE1VjBYc3UnHCjX2cvahBs5rjGifu/upland_voxels/1_Common/5C.png,upland.cards,upland.cards,0.06
89,1099563480914,Turtle Greenprint,jkhfw.wam,lvary.wam,jkhfw.wam,True,2021-08-31,2.91,https://ipfs.atomichub.io/ipfs/QmbpX1oBxd6z7EXzYaUGeMtR4cJkB18VHAygcnmi5txBRs,greenrabbit,greenrabbit,0.07
91,1099562810831,Storm,bdpyw.wam,szyqy.wam,.djfw.wam,True,2021-08-31,0.27,https://ipfs.atomichub.io/ipfs/QmUcHYT47HhonkcgV7miq8GMrrbmrwpxEAqe3w6S2rXB1W/26_front.webp,kogsofficial,kogsofficial,0.06
92,1099558550850,KYNAIA,wfigu.wam,enura.wam,wfigu.wam,True,2021-09-02,2.52,https://ipfs.atomichub.io/ipfs/QmVWottPdoqg1ynam3gwm5zjsFMHdeu3CPNcrseV8MPvPL,breederszone,raau4.wam,0.05
97,1099562812917,Mystique,bxaxm.wam,szyqy.wam,lpoqy.wam,True,2021-09-02,0.28,https://ipfs.atomichub.io/ipfs/QmUcHYT47HhonkcgV7miq8GMrrbmrwpxEAqe3w6S2rXB1W/10_front.webp,kogsofficial,kogsofficial,0.06
99,1099529444734,Power Extractor,jge1o.c.wam,sj5bg.wam,42xv.wam,True,2021-08-31,61.52,https://ipfs.atomichub.io/ipfs/QmdpDgCRsYPFXpvNN6PzBnNEx28RiuLgkHLkcR1Djedb8K,alien.worlds,federation,0.01
100,1099522257638,Jim Juice,loags.wam,5lxra.wam,loags.wam,True,2021-09-19,0.51,https://ipfs.atomichub.io/ipfs/QmVPgXaeByyYALrtJGE1VjBYc3UnHCjX2cvahBs5rjGifu/upland_voxels/1_Common/22C.png,upland.cards,upland.cards,0.06
101,1099531457491,Fuel Plant,mgirg.wam,dvqbe.wam,qgiuq.wam,True,2021-09-16,0.99,https://ipfs.atomichub.io/ipfs/Qmf5EbvN8D7XMAwd7Do3DMFyuLD5ANygdmY4JUReZNdfZm/main/fuel-plant/shadow/front.jpg,colonizemars,colonizemars,0.08
102,1099555024822,Ayvalik,nutsm.wam,b2jtu.wam,nutsm.wam,True,2021-09-03,67.4,https://ipfs.atomichub.io/ipfs/QmSafRhpdXCifvzMUtXgZmAe9aMVJX4ooaCCUrych9jPMH/Ayvalık.png,olivelandnft,olivelandnft,0.05
103,1099544477502,THE CRYPTO MOONBOYS 64,s.rplanet,bovbc.wam,dkrgw.wam,True,2021-09-12,8.18,https://ipfs.atomichub.io/ipfs/QmcDPadyKcPC8Dx1JP6TeMXmuxJqYG6mAAUSLyQJfhV6SG,graffk1ngsuk,graffitiking,0.15
106,1099522240563,daLenz,loags.wam,5lxra.wam,loags.wam,True,2021-09-19,0.51,https://ipfs.atomichub.io/ipfs/QmVPgXaeByyYALrtJGE1VjBYc3UnHCjX2cvahBs5rjGifu/upland_voxels/1_Common/11C.png,upland.cards,upland.cards,0.06
110,1099563125932,Water,453aw.wam,dl1rm.wam,453aw.wam,True,2021-09-12,0.65,https://ipfs.atomichub.io/ipfs/QmTutTzVwtjTd8tpGV8kv2U16oWyAdU4uoHnpm3wvzSALQ,pixeltycoons,dl1rm.wam,0.05
111,1099563397174,Axe,starplatinum,hekfw.wam,starplatinum,True,2021-08-31,309.32,https://ipfs.atomichub.io/ipfs/QmUCg2d1Ww2734tiCwEPA5s3WL1Pr9jMTNsoPx3A9vKsJe,farmersworld,.jieg.wam,0.05
112,1099559934848,AROK,3owri.wam,enura.wam,3owri.wam,True,2021-08-31,2.56,https://ipfs.atomichub.io/ipfs/QmbN1r23w9hMm7xCyVPi4yuE2YDVkScB6gPvff11Q2GBjV,breederszone,raau4.wam,0.05
116,1099560283255,S1 E1 P16 P2,kwg14.wam,mezr4.wam,kwg14.wam,True,2021-08-31,0.21,https://ipfs.atomichub.io/ipfs/QmeNhkjh1fsk7owdVXSj92FvbneHdmg6RzEC4RRpQQxWHQ,ultracomix,ultracomix,0.08
117,1099522219702,Railway Case,s4fbs.wam,5lxra.wam,s4fbs.wam,True,2021-08-31,1.01,https://ipfs.atomichub.io/ipfs/QmVPgXaeByyYALrtJGE1VjBYc3UnHCjX2cvahBs5rjGifu/prizes/23PZ.png,upland.cards,upland.cards,0.06
123,1099538013999,Processing Ring,y34gs.wam,omnrg.wam,y34gs.wam,True,2021-08-31,30.75,https://ipfs.atomichub.io/ipfs/QmYYEGokAs2LfwG4mWoi74pd9ckzZoF9LThaiqmw18t49w,alien.worlds,federation,0.01
124,1099522289621,satoshisview,loags.wam,5lxra.wam,loags.wam,True,2021-09-19,0.51,https://ipfs.atomichub.io/ipfs/QmVPgXaeByyYALrtJGE1VjBYc3UnHCjX2cvahBs5rjGifu/upland_voxels/1_Common/42C.png,upland.cards,upland.cards,0.06
126,1099562352602,Small Tank Car,ejdaw.wam,owlek.wam,hegermati345,True,2021-08-30,7.27,https://ipfs.atomichub.io/ipfs/QmQBCNetVmti17ywYnvpLES8fu9WGMSiyb8owUd4KKoyhq,centurytrain,centurytrain,0.08
128,1099522282066,Panamo,njyfi.wam,5lxra.wam,njyfi.wam,True,2021-09-01,0.5,https://ipfs.atomichub.io/ipfs/QmVPgXaeByyYALrtJGE1VjBYc3UnHCjX2cvahBs5rjGifu/upland_voxels/1_Common/37C.png,upland.cards,upland.cards,0.06
129,1099560256408,S1 E1 P8 P1,kwg14.wam,mezr4.wam,kwg14.wam,True,2021-08-31,0.24,https://ipfs.atomichub.io/ipfs/QmUqaD67VQHR6Y2aVrj82epDmUN1u35WTkcUUo1vCjzZ7p,ultracomix,ultracomix,0.08
130,1099555347663,Iso Onna,.fzqy.wam,bovbc.wam,.fzqy.wam,True,2021-08-31,6.84,https://ipfs.atomichub.io/ipfs/QmZ2mRuEAyrYojzfsXccvAA7QmMxxhKqoqVqL1PZLahENr,aratadigital,ohse4.wam,0.1
131,1099522280652,Oonster,loags.wam,5lxra.wam,loags.wam,True,2021-09-19,0.51,https://ipfs.atomichub.io/ipfs/QmVPgXaeByyYALrtJGE1VjBYc3UnHCjX2cvahBs5rjGifu/upland_voxels/1_Common/36C.png,upland.cards,upland.cards,0.06
132,1099546728072,Code Saber,tubes.kogs,bovbc.wam,xkqqw.wam,True,2021-09-06,1.8,https://ipfs.atomichub.io/ipfs/Qmbiub1pBEjxTKWfw82FZ87L9p9gDsEi8K2MWdMJxQz2ZK/Kog/no_foil/rare/3-126-8-17-0-0_front.webp,kogsofficial,kogsofficial,0.06
133,1099563011428,1 Layer Land Sale Box (7 Slots),v3eqg.wam,ienbaanchor1,v3eqg.wam,True,2021-08-31,23.24,https://ipfs.atomichub.io/ipfs/QmaShporFsuH58jm7xAXY1fC42KmJHV9fUhH8tLniGXobq,thesvnthseal,thesvnthseal,0.08
135,1099557319031,KIARA,auar4.wam,enura.wam,lvhrg.wam,True,2021-09-02,2.44,https://ipfs.atomichub.io/ipfs/QmWZaT5dDPvvSVJRHp4pQHAPDd1wMSh2VDw3DNuYMNuk5v,breederszone,raau4.wam,0.05
139,1099526810524,Hunter Renfroe,si2rg.wam,tziqw.wam,si2rg.wam,True,2021-09-09,1.94,https://ipfs.atomichub.io/ipfs/QmeUc3zvUR1vRP676Kuy1YZskWTX2Eusht3Z9NUo5k48ne/Rare/Rainbow%20Base%20Backs/topps_series1_base_tb_hunter_renfroe_back.jpg,mlb.topps,mlb.topps,0.06
140,1099559722485,Sprout 5$,tc4wm.wam,bovbc.wam,tc4wm.wam,True,2021-09-01,2.39,https://ipfs.atomichub.io/ipfs/QmXae9KJSXCYUDpixKTtmWFQVS2GeA35GUKWbdQzgzjbMX/EarthDay_Backside.png,carbonoffset,carbonoffset,0.06
143,1099563347992,Raven,pggamewallet,3cjcc.wam,l1twi.wam,True,2021-08-31,0.85,https://ipfs.atomichub.io/ipfs/QmQbs3NEmWwrEM7ZxiZu4kK3pH5Y6UzawqgWcwmxZ2n3Hb,pagangodsapp,qacty.wam,0.05
145,1099526533028,Tarik Skubal,52efo.wam,tziqw.wam,t2ybe.wam,True,2021-09-02,3.49,https://ipfs.atomichub.io/ipfs/QmeUc3zvUR1vRP676Kuy1YZskWTX2Eusht3Z9NUo5k48ne/Uncommon/Gold%20Base%20Fronts/topps_series1_base_det_tarik_skubal_gold.jpg,mlb.topps,mlb.topps,0.06
146,1099544476564,Paris H1lton 2,s.rplanet,bovbc.wam,ssure.wam,True,2021-09-21,2.04,https://ipfs.atomichub.io/ipfs/QmcsoPfCdkk3NqRvCnVWpTLRW6RopUf9gmveerxDU2U3bt,graffk1ngsuk,graffitiking,0.15
147,1099555392887,Hangonko,x44hs.wam,bovbc.wam,ypkgm.wam,True,2021-09-18,6.35,https://ipfs.atomichub.io/ipfs/Qma5LzhD4qLma8yfAuLjvv6bKAgn6UX7VV69RT7xnnSMoz,aratadigital,ohse4.wam,0.1
148,1099563482094,CHEO 48,ifsfg.wam,xdjay.wam,ifsfg.wam,True,2021-08-30,0.24,https://ipfs.atomichub.io/ipfs/QmUfzgS6HTbopZJrQgvX5LYeFJKeX8p2UkY22U1WeFL8qA/cards/common/048.png,graffiti.r2,graffiti.r2,0.08
152,1099563448458,Cat Greenprint,jkhfw.wam,j..om.wam,jkhfw.wam,True,2021-08-31,64.94,https://ipfs.atomichub.io/ipfs/QmYnaJ4rhWDRTZCexb6dySuL8AMn8kwCkU4kFkMCX1RiZ1,greenrabbit,greenrabbit,0.07
153,1099558330949,Shredder,qooei.wam,sf4fu.wam,qooei.wam,True,2021-08-31,0.85,https://ipfs.atomichub.io/ipfs/QmTU6V3JWWZUksxxqPG7YWX7MTvi6fScXKxW76CDcXAKSF/IPFS-TMNT/Back/back.png,tmnt.funko,tmnt.funko,0.06
156,1099545747969,Steven,qjbrg.wam,bovbc.wam,qjbrg.wam,True,2021-08-31,4.1,https://ipfs.atomichub.io/ipfs/QmPTVaqC3Mzn8UqMR7vwLfAM21i6J6P7TG7kCD4ZBHbYAK/1_steven_uncommon.png,novarallywax,novarallywax,0.03
157,1099545747973,Scraptor,dvbbe.wam,bovbc.wam,dvbbe.wam,True,2021-08-31,4.1,https://ipfs.atomichub.io/ipfs/QmPTVaqC3Mzn8UqMR7vwLfAM21i6J6P7TG7kCD4ZBHbYAK/5_scraptor_uncommon.png,novarallywax,novarallywax,0.03
164,1099560308993,S1 E1 P6 P1,xpqb.wam,mezr4.wam,xpqb.wam,True,2021-08-31,1.35,https://ipfs.atomichub.io/ipfs/QmPRXuLxPs12ixwteH9mzYuvX1GrD5zkYyQRoVcmJeqeF7,ultracomix,ultracomix,0.08
165,1099557063145,Washington WR #1,b.3gu.wam,2jg1a.wam,b.3gu.wam,True,2021-08-31,0.76,https://ipfs.atomichub.io/ipfs/QmeXCFqyLFTRptMXTQPo6cAE9TRbYvhn4QevcFS8Jq2k51,nftdraft2121,wsvem.wam,0.06
166,1099557066384,Cleveland RB #2,b.3gu.wam,2jg1a.wam,b.3gu.wam,True,2021-08-31,0.36,https://ipfs.atomichub.io/ipfs/QmQQsnBjDJjN54FCJ9atan7MC7ECZqcSamGNzKNCHRyk5H,nftdraft2121,wsvem.wam,0.06
167,1099557077127,New York Green RB #2,uwdw4.wam,2jg1a.wam,uwdw4.wam,True,2021-09-01,0.26,https://ipfs.atomichub.io/ipfs/QmSKU6XuktPLLRx5Nzg3zFSHDJEdGyEmnhUcWCXrpcagpk,nftdraft2121,wsvem.wam,0.06
168,1099552442772,Lore Tablet - Turtle,teubg.wam,uemrm.wam,teubg.wam,True,2021-08-31,4.44,https://ipfs.atomichub.io/ipfs/QmeZfpTZZGopTRuzjkttZgEfubQSgyFzjPxAaginSjhRNz,greenrabbit,greenrabbit,0.07
174,1099562919111,3000 followers Milestone Promo - Limited Edition,sazr4.wam,.mguk.wam,sazr4.wam,True,2021-08-31,0.01,https://ipfs.atomichub.io/ipfs/QmYCmHP6hTKJnwAJYekbTTXWp4DuaFECkcQvY2TDRCCCv3,cryptopuppyz,burb2.wam,0.12
178,1099546381923,Romé,wbibu.wam,bovbc.wam,wbibu.wam,True,2021-08-31,13.33,https://ipfs.atomichub.io/ipfs/QmNi9tm5LVmuHkh826Ky3q4uDgfhVqFS8HfaxDV9njnufB/Romé_common.gif,novarallywax,novarallywax,0.03
179,1099537078682,Basic Trilium Detector,dm2h.wam,b1fti.wam,rvkfm.wam,True,2021-08-31,72.8,https://ipfs.atomichub.io/ipfs/QmTY7qLossCEC9ypDqyCtsHhzLPVy742Fp2mqsdDg8KKNt,alien.worlds,federation,0.01
182,1099562361162,CRAZ,dpbra.wam,dvqbe.wam,shsqy.wam,True,2021-08-31,13.36,https://ipfs.atomichub.io/ipfs/QmScHWqJbM2uaau8GGjd7AsycfC9ohAPHkJHXiNUj3eGmX,breederszone,raau4.wam,0.05
184,1099521598002,WOLVERINE,bl1aw.wam,bovbc.wam,bl1aw.wam,True,2021-09-01,3.08,https://ipfs.atomichub.io/ipfs/QmWx3RTciN6ZZ5kzqJNjP47mQv5fN8TubtYLgj7bhYZvbt,baddaysznfts,4zwr.waa,0.05
186,1099557046196,Las Vegas Kicker,2wlwu.wam,2jg1a.wam,2wlwu.wam,True,2021-08-31,0.1,https://ipfs.atomichub.io/ipfs/QmNaM9LPqQzMd8DLzRBJjqDiDdcPJwpaRmetjphF4DNGZK,nftdraft2121,wsvem.wam,0.06
187,1099555559930,Tennessee WR #1,orw32.c.wam,2jg1a.wam,b.3gu.wam,True,2021-08-31,0.73,https://ipfs.atomichub.io/ipfs/QmWubi5CR7qbC4xqhCjih7DN7pJ6txtZX81EenU55od1X5,nftdraft2121,wsvem.wam,0.06
189,1099556820306,Cincinnati RB #2,2wlwu.wam,2jg1a.wam,2wlwu.wam,True,2021-09-01,0.27,https://ipfs.atomichub.io/ipfs/QmarVzdWkbg3nRxxaPXp8WPVuj6fUMXSz6xXGjRXurDsyB,nftdraft2121,wsvem.wam,0.06
190,1099555380511,Pittsburgh QB #1,j.2rc.wam,2jg1a.wam,j.2rc.wam,True,2021-08-31,1.02,https://ipfs.atomichub.io/ipfs/QmeeQkEYKFXwv7Accff2StFCQir8LFP5qCfJfakaPQv8Qc,nftdraft2121,wsvem.wam,0.06
191,1099557041089,San Francisco Defense,2wlwu.wam,2jg1a.wam,2wlwu.wam,True,2021-08-31,0.27,https://ipfs.atomichub.io/ipfs/QmTy2B8g1A3GNWEAw79CdPHq34eCveQxSUEFArpxA8ENcx,nftdraft2121,wsvem.wam,0.06
193,1099556985880,Jacksonville TE #1,qusbg.wam,2jg1a.wam,4izb.wam,True,2021-08-31,0.15,https://ipfs.atomichub.io/ipfs/QmTEjt7C9iQh79GKjfPW5ULEfCjMMCeRG2suixizzQcdEG,nftdraft2121,wsvem.wam,0.06
195,1099555252657,Green Bay RB #2,2wlwu.wam,2jg1a.wam,2wlwu.wam,True,2021-09-01,0.16,https://ipfs.atomichub.io/ipfs/QmbDaNioA6XVn5ERQsJT614ubNwPzoccSEw4s8NdTrV3vv,nftdraft2121,wsvem.wam,0.06
196,1099555019869,Baltimore TE #1,b.3gu.wam,2jg1a.wam,b.3gu.wam,True,2021-08-31,0.66,https://ipfs.atomichub.io/ipfs/QmPZV54K6C5htDXMXriZ9rhY35dtnSRaVSGq2PiP4Sw7Fd,nftdraft2121,wsvem.wam,0.06
197,1099555551686,Detroit TE #1,b.3gu.wam,2jg1a.wam,b.3gu.wam,True,2021-08-31,1.35,https://ipfs.atomichub.io/ipfs/QmZ3srFEyYcWt4BAusipBCNiLyGCYps1SaVierv2njgphf,nftdraft2121,wsvem.wam,0.06
